"cond_numeric"	"pair"	"rank_r"	"z_transformed_rank_r"	"adjusted_mutual_info"	"adjusted_rand_index"	"participant_a"	"participant_b"
-1	"103-97"	0.1503663003663	0.151515188851319	-0.0256498618567798	0	103	97
-1	"103-25"	0.0622710622710623	0.0623517392504786	0.407110293643257	0.333333333333333	103	25
-1	"103-88"	0.186996336996337	0.18922284679684	0.735720106072923	0.6	103	88
-1	"103-43"	-0.00361721611721612	-0.00361723189352957	0.305374352880407	0.283333333333333	103	43
-1	"103-44"	0.359752747252747	0.376601862273533	0.420297339803066	0.35	103	44
-1	"103-69"	0.000549450549450549	0.00054945060474285	0.235714587350299	0.15	103	69
-1	"103-8"	0.0461080586080586	0.0461407748730505	-0.00897958064227894	-0.05	103	8
-1	"103-35"	-0.213278388278388	-0.216603467115033	0.437704283884446	0.316666666666667	103	35
-1	"103-42"	-0.110302197802198	-0.110752825275464	0.402255226921653	0.483333333333333	103	42
-1	"103-61"	0.00247252747252747	0.00247253251105593	0.420297339803066	0.35	103	61
-1	"103-73"	0.0981227106227106	0.0984394530722353	0.369043682416873	0.216666666666667	103	73
-1	"103-36"	-0.204075091575092	-0.206981073548476	0.138920003207123	0.116666666666667	103	36
-1	"103-81"	-0.146611721611722	-0.147675953941646	0.25893680552154	0.2	103	81
-1	"103-111"	0.107005494505494	0.107416734060021	0.537594825634757	0.533333333333333	103	111
-1	"103-63"	-0.181135531135531	-0.183156491388198	0.420297339803066	0.35	103	63
-1	"103-80"	0.0342490842490842	0.0342624850711835	0.537594825634757	0.533333333333333	103	80
-1	"103-112"	0.351968864468864	0.367689241620796	0.420297339803066	0.35	103	112
-1	"103-19"	0.0461080586080586	0.0461407748730505	0.535309729324556	0.45	103	19
-1	"103-108"	0.24739010989011	0.252630858075706	0.346751782173611	0.333333333333333	103	108
-1	"103-74"	0.0613553113553113	0.0614324758836216	-0.0240975217877083	-0.0166666666666667	103	74
-1	"103-125"	-0.0129578754578755	-0.0129586007682765	0.407110293643257	0.333333333333333	103	125
-1	"103-122"	-0.0386446886446886	-0.0386639433808641	0.322141492904662	0.216666666666667	103	122
-1	"103-55"	0.0155677655677656	0.0155690233943019	0.327711158159828	0.2	103	55
-1	"103-56"	0.240430402930403	0.245230872147982	0.0429694383740218	-0.0666666666666667	103	56
-1	"103-107"	0.420741758241758	0.448592993815622	0.395131284741668	0.283333333333333	103	107
-1	"103-102"	-0.0961996336996337	-0.0964980480954957	0.221237380443272	0.133333333333333	103	102
-1	"103-50"	-0.240659340659341	-0.245473870190996	0.170726502988634	0.116666666666667	103	50
-1	"99-6"	-0.320283882783883	-0.331963409425826	0.580873062871624	0.593564775613887	99	6
-1	"99-11"	0.140338827838828	0.141271194437524	0.43371742806105	0.320305862361937	99	11
-1	"99-46"	-0.306776556776557	-0.316983182019694	0.242269734725016	0.11304347826087	99	46
-1	"99-114"	0.391391941391941	0.413442721574314	0.700206793537593	0.75	99	114
-1	"99-7"	0.0871794871794872	0.0874013621899637	0.375789802484839	0.220103986135182	99	7
-1	"99-59"	-0.171336996336996	-0.17304377212413	0.621102770300251	0.626802374893978	99	59
-1	"99-9"	0.0236721611721612	0.0236765843920126	-0.034356419652583	-0.05	99	9
-1	"99-121"	0.331684981684982	0.344720338106805	0.495271461108911	0.399656946826758	99	121
-1	"99-77"	-0.264285714285714	-0.270710372172097	0.555999748997332	0.543918918918919	99	77
-1	"99-97"	-0.0293498168498168	-0.0293582486338784	0.0946447140023898	0.0833333333333333	99	97
-1	"99-25"	0.0728021978021978	0.0729312294835781	0.691702123254868	0.746621621621622	99	25
-1	"99-88"	-0.34981684981685	-0.36523505135696	0.580972780019473	0.540816326530612	99	88
-1	"99-43"	0.289194139194139	0.297686631119613	0.545400352757554	0.486740804106074	99	43
-1	"99-44"	-0.0703754578754579	-0.0704919873158983	0.422497144398907	0.532163742690059	99	44
-1	"99-69"	0.203937728937729	0.20683774580877	0.622901200329734	0.450643776824034	99	69
-1	"99-8"	0.03246336996337	0.0324747812412922	-0.0567242712510815	-0.0622406639004149	99	8
-1	"99-35"	-0.1746336996337	-0.17644217237172	0.166431672701386	0.177377892030848	99	35
-1	"99-42"	-0.163965201465201	-0.165458747468009	0.539679732493908	0.491955969517358	99	42
-1	"99-61"	0.038507326007326	0.0385263760281588	1	1	99	61
-1	"99-73"	-0.215750915750916	-0.219195261565146	0.296033077833721	0.210300429184549	99	73
-1	"99-36"	-0.0771978021978022	-0.0773517063400194	0.10529352889992	0.0729613733905579	99	36
-1	"99-81"	0.123809523809524	0.124448023708312	0.126989142035819	0.123711340206186	99	81
-1	"99-111"	0.309478021978022	0.319968039400501	0.706194790247099	0.749163879598662	99	111
-1	"99-63"	0.317261904761905	0.328599611460839	1	1	99	63
-1	"99-80"	-0.393498168498168	-0.415932392217567	0.706194790247099	0.749163879598662	99	80
-1	"99-112"	0.603571428571428	0.69874634321496	1	1	99	112
-1	"99-19"	-0.0648809523809524	-0.064972222626549	0.55751743564115	0.48936170212766	99	19
-1	"99-108"	-0.0358516483516483	-0.0358670207361128	0.580972780019473	0.540816326530612	99	108
-1	"99-74"	-0.0233058608058608	-0.0233100818098025	-0.0186962289993792	-0.0212765957446809	99	74
-1	"99-125"	-0.0607600732600733	-0.0608350103941661	0.581908186570794	0.611486486486487	99	125
-1	"99-122"	-0.31790293040293	-0.329312542342076	0.693888967448014	0.660152931180969	99	122
-1	"99-55"	-0.0690934065934066	-0.0692036709116376	0.263707400061966	0.35	99	55
-1	"99-56"	-0.183699633699634	-0.18580885615817	0.145194681736766	0.107142857142857	99	56
-1	"99-107"	0.284340659340659	0.29239824376766	0.580873062871624	0.593564775613887	99	107
-1	"99-102"	0.108150183150183	0.108574825418427	0.382910047447307	0.256055363321799	99	102
-1	"99-50"	0.135668498168498	0.136510181905134	0.491421888639692	0.421276595744681	99	50
-1	"6-11"	0.0103937728937729	0.0103941471995811	0.396792195597608	0.241226683528296	6	11
-1	"6-46"	0.168086080586081	0.169696443289353	0.489889248281078	0.29811320754717	6	46
-1	"6-114"	-0.116941391941392	-0.117478878166427	0.4878224894944	0.483333333333333	6	114
-1	"6-7"	-0.0362179487179487	-0.036233797368452	0.375814909353596	0.229640498899486	6	7
-1	"6-59"	0.132783882783883	0.133572639603205	0.553019668473068	0.550140581068416	6	59
-1	"6-9"	0.0775641025641026	0.0777202132606239	-0.101056395903132	-0.0833333333333333	6	9
-1	"6-121"	0.0451923076923077	0.0452231115380184	0.599891988680026	0.451591062965471	6	121
-1	"6-77"	0.156181318681319	0.157470124023824	0.391930154760012	0.435679611650485	6	77
-1	"6-97"	0.0975732600732601	0.0978846910904579	0.125645628776081	0.05	6	97
-1	"6-25"	0.110485347985348	0.110938235007719	0.719747432203786	0.726941747572815	6	25
-1	"6-88"	0.13040293040293	0.131149728876746	0.479915075670651	0.408396946564886	6	88
-1	"6-43"	-0.00521978021978022	-0.00521982762678281	0.563641145625952	0.402191962803055	6	43
-1	"6-44"	0.299130036630037	0.308563874313172	0.580873062871624	0.593564775613887	6	44
-1	"6-69"	-0.0279304029304029	-0.0279376692365493	0.393532167170495	0.345826235093697	6	69
-1	"6-8"	-0.00393772893772894	-0.00393774929034488	0.000565570911332636	-0.0717185385656292	6	8
-1	"6-35"	0.37481684981685	0.394015576997012	0.328793246447859	0.273461150353179	6	35
-1	"6-42"	0.0167582417582418	0.0167598108100651	0.615427478795089	0.444272923741896	6	42
-1	"6-61"	0.044047619047619	0.0440761392127107	0.580873062871624	0.593564775613887	6	61
