cond_numeric	Condition	participant_a	participant_b	z_transformed_rank_r	pp_a_n_clusters	pp_b_n_clusters	cat_diff_log_ratio_a	cat_diff_log_ratio_b	mean_alignment_within	mean_alignment_between
-1	Baseline	CEL_baseline_118	CEL_baseline_197	-0.058820388	5	6	-0.066796051	0.845256607	-0.072549569	0.062872994
-1	Baseline	CEL_baseline_120	CEL_baseline_123	0.035690864	5	3	-0.005659979	0.3651375	0.005902129	0.060668566
-1	Baseline	CEL_baseline_120	CEL_baseline_124	-0.057910913	5	2	-0.005659979	0.090431415	0.135759287	-0.26504765
-1	Baseline	CEL_baseline_120	CEL_baseline_125	0.027294928	5	3	-0.005659979	-0.018682389	0.096757973	-0.029237339
-1	Baseline	CEL_baseline_120	CEL_baseline_126	0.090023696	5	4	-0.005659979	0.006696422	-0.024534901	0.209731296
-1	Baseline	CEL_baseline_120	CEL_baseline_128	0.091197746	5	2	-0.005659979	0.914291174	-0.043902456	0.162662708
-1	Baseline	CEL_baseline_120	CEL_baseline_129	0.050525331	5	3	-0.005659979	1.07280287	-0.038724509	0.112303613
-1	Baseline	CEL_baseline_120	CEL_baseline_130	-0.042663932	5	3	-0.005659979	0.264998033	-0.062377045	-0.011419673
-1	Baseline	CEL_baseline_120	CEL_baseline_131	-0.016529759	5	4	-0.005659979	0.227739309	-0.109070285	0.134914463
-1	Baseline	CEL_baseline_120	CEL_baseline_133	0.011656209	5	2	-0.005659979	-0.002317724	0.042805421	0.001266131
-1	Baseline	CEL_baseline_120	CEL_baseline_134	0.020451906	5	4	-0.005659979	0.152119223	0.074103936	-0.025099854
-1	Baseline	CEL_baseline_120	CEL_baseline_135	0.002341814	5	4	-0.005659979	0.376474817	-0.131494168	0.115032514
-1	Baseline	CEL_baseline_120	CEL_baseline_137	0.089271488	5	4	-0.005659979	0.10045518	0.067651006	0.127479152
-1	Baseline	CEL_baseline_120	CEL_baseline_162	0.104488055	5	2	-0.005659979	0.434024199	0.043753822	0.194333746
-1	Baseline	CEL_baseline_120	CEL_baseline_165	0.084166138	5	4	-0.005659979	0.223624136	0.095267538	0.070190259
-1	Baseline	CEL_baseline_120	CEL_baseline_166	0.156568123	5	4	-0.005659979	0.146715943	0.44241377	-0.151751757
-1	Baseline	CEL_baseline_120	CEL_baseline_167	0.020049347	5	6	-0.005659979	0.073317675	0.017115036	0.006996856
-1	Baseline	CEL_baseline_120	CEL_baseline_168	0.003332956	5	2	-0.005659979	0.06222896	-0.039424779	0.056441666
-1	Baseline	CEL_baseline_120	CEL_baseline_169	-0.009321141	5	2	-0.005659979	0.015236417	-0.008042385	-0.011683735
-1	Baseline	CEL_baseline_120	CEL_baseline_170	-0.069804963	5	3	-0.005659979	0.01280229	-0.141884876	0.01317812
-1	Baseline	CEL_baseline_120	CEL_baseline_171	-0.069649341	5	4	-0.005659979	0.410811993	-0.078765427	-0.106394563
-1	Baseline	CEL_baseline_120	CEL_baseline_172	0.006714977	5	4	-0.005659979	0.32347555	-0.078458974	0.092474196
-1	Baseline	CEL_baseline_120	CEL_baseline_173	-0.021477609	5	3	-0.005659979	0.07388028	0.044875511	-0.050887115
-1	Baseline	CEL_baseline_120	CEL_baseline_176	0.00989331	5	7	-0.005659979	0.384077036	0.017213914	-0.010543477
-1	Baseline	CEL_baseline_120	CEL_baseline_177	0.003387194	5	2	-0.005659979	0.997333253	-0.073085963	0.071269752
-1	Baseline	CEL_baseline_120	CEL_baseline_179	0.006405289	5	3	-0.005659979	0.266157758	-0.124515937	0.137665212
-1	Baseline	CEL_baseline_120	CEL_baseline_181	-0.05532025	5	2	-0.005659979	0.238608073	-0.102028506	-0.009511266
-1	Baseline	CEL_baseline_120	CEL_baseline_182	-0.059328434	5	2	-0.005659979	3.445669382	-0.051974918	-0.172480019
-1	Baseline	CEL_baseline_120	CEL_baseline_183	-0.036654682	5	4	-0.005659979	1.160857409	0.1626853	-0.254848816
-1	Baseline	CEL_baseline_120	CEL_baseline_184	0.078025231	5	6	-0.005659979	0.680291098	0.157473154	0.038555062
-1	Baseline	CEL_baseline_120	CEL_baseline_185	0.093502999	5	5	-0.005659979	0.239683688	0.04716873	0.132458844
-1	Baseline	CEL_baseline_120	CEL_baseline_186	0.085853898	5	4	-0.005659979	0.49694547	0.171224264	0.024829658
-1	Baseline	CEL_baseline_120	CEL_baseline_187	0.090484947	5	4	-0.005659979	0.196388029	0.104233147	0.131952037
-1	Baseline	CEL_baseline_120	CEL_baseline_188	0.11745537	5	5	-0.005659979	0.22198018	0.162491197	0.109004875
-1	Baseline	CEL_baseline_120	CEL_baseline_189	0.120746155	5	3	-0.005659979	0.17580039	0.083604408	0.132947801
-1	Baseline	CEL_baseline_120	CEL_baseline_191	0.033099221	5	5	-0.005659979	0.421234675	-0.017345659	0.083560528
-1	Baseline	CEL_baseline_120	CEL_baseline_193	-0.012237152	5	8	-0.005659979	0.69979533	-0.042879641	0.027075402
-1	Baseline	CEL_baseline_120	CEL_baseline_195	0.002060568	5	7	-0.005659979	0.118083885	0.003025111	-0.023959051
-1	Baseline	CEL_baseline_120	CEL_baseline_196	0.088084739	5	5	-0.005659979	0.152536494	0.157625954	0.004932548
-1	Baseline	CEL_baseline_120	CEL_baseline_197	0.021650964	5	6	-0.005659979	0.845256607	0.041619167	0.030949064
-1	Baseline	CEL_baseline_123	CEL_baseline_124	0.090954295	3	2	0.3651375	0.090431415	0.023423004	0.089345894
-1	Baseline	CEL_baseline_123	CEL_baseline_125	-0.034833333	3	3	0.3651375	-0.018682389	0.032748524	-0.111300407
-1	Baseline	CEL_baseline_123	CEL_baseline_126	0.002371559	3	4	0.3651375	0.006696422	0.065559174	-0.046887014
-1	Baseline	CEL_baseline_123	CEL_baseline_128	0.288325714	3	2	0.3651375	0.914291174	0.089497222	0.275263453
-1	Baseline	CEL_baseline_123	CEL_baseline_129	0.638192074	3	3	0.3651375	1.07280287	0.665036144	0.351300924
-1	Baseline	CEL_baseline_123	CEL_baseline_130	0.287634651	3	3	0.3651375	0.264998033	0.056198168	0.384975632
-1	Baseline	CEL_baseline_123	CEL_baseline_131	0.147392074	3	4	0.3651375	0.227739309	0.120029178	0.270302608
-1	Baseline	CEL_baseline_123	CEL_baseline_133	0.056509373	3	2	0.3651375	-0.002317724	0.006511238	0.083820114
-1	Baseline	CEL_baseline_123	CEL_baseline_134	0.036220749	3	4	0.3651375	0.152119223	-0.021199382	0.007896954
-1	Baseline	CEL_baseline_123	CEL_baseline_135	-0.075055888	3	4	0.3651375	0.376474817	-0.038880665	-0.170823326
-1	Baseline	CEL_baseline_123	CEL_baseline_137	0.206684642	3	4	0.3651375	0.10045518	0.154480209	0.283376915
-1	Baseline	CEL_baseline_123	CEL_baseline_162	-0.011693846	3	2	0.3651375	0.434024199	-0.060237053	-0.2038204
-1	Baseline	CEL_baseline_123	CEL_baseline_165	0.131164295	3	4	0.3651375	0.223624136	0.226414979	-0.195118257
-1	Baseline	CEL_baseline_123	CEL_baseline_166	0.341407855	3	4	0.3651375	0.146715943	0.222605524	0.372906815
-1	Baseline	CEL_baseline_123	CEL_baseline_167	0.038510661	3	6	0.3651375	0.073317675	0.077564547	-0.082219217
-1	Baseline	CEL_baseline_123	CEL_baseline_168	0.03818124	3	2	0.3651375	0.06222896	0.015534159	0.048955965
-1	Baseline	CEL_baseline_123	CEL_baseline_169	0.111824509	3	2	0.3651375	0.015236417	0.125067723	0.105022895
-1	Baseline	CEL_baseline_123	CEL_baseline_170	0.023781274	3	3	0.3651375	0.01280229	0.131569541	-0.081753811
-1	Baseline	CEL_baseline_123	CEL_baseline_171	0.203677323	3	4	0.3651375	0.410811993	0.14065053	0.101105181
-1	Baseline	CEL_baseline_123	CEL_baseline_172	0.420514235	3	4	0.3651375	0.32347555	0.305154445	0.363820581
-1	Baseline	CEL_baseline_123	CEL_baseline_173	-0.060527017	3	3	0.3651375	0.07388028	-0.034083522	-0.119168788
-1	Baseline	CEL_baseline_123	CEL_baseline_176	0.21639063	3	7	0.3651375	0.384077036	0.356725288	0.013370134
-1	Baseline	CEL_baseline_123	CEL_baseline_177	0.260124993	3	2	0.3651375	0.997333253	0.236151809	-0.075341753
-1	Baseline	CEL_baseline_123	CEL_baseline_179	0.368399469	3	3	0.3651375	0.266157758	0.254613963	0.350561805
-1	Baseline	CEL_baseline_123	CEL_baseline_181	0.113553876	3	2	0.3651375	0.238608073	0.172656208	-0.053805237
-1	Baseline	CEL_baseline_123	CEL_baseline_182	0.182268713	3	2	0.3651375	3.445669382	-0.052338117	-0.156315942
-1	Baseline	CEL_baseline_123	CEL_baseline_183	0.314273877	3	4	0.3651375	1.160857409	0.176506043	0.220279227
-1	Baseline	CEL_baseline_123	CEL_baseline_184	0.546371441	3	6	0.3651375	0.680291098	0.296611363	0.492807219
-1	Baseline	CEL_baseline_123	CEL_baseline_185	0.263483835	3	5	0.3651375	0.239683688	0.100556523	0.333587011
-1	Baseline	CEL_baseline_123	CEL_baseline_186	0.22203146	3	4	0.3651375	0.49694547	0.279942507	-0.00568863
-1	Baseline	CEL_baseline_123	CEL_baseline_187	0.058233999	3	4	0.3651375	0.196388029	-0.017436161	0.111191054
-1	Baseline	CEL_baseline_123	CEL_baseline_188	0.036378889	3	5	0.3651375	0.22198018	0.01084968	0.019048208
-1	Baseline	CEL_baseline_123	CEL_baseline_189	0.257813397	3	3	0.3651375	0.17580039	0.293949674	0.172739475
-1	Baseline	CEL_baseline_123	CEL_baseline_191	0.438844936	3	5	0.3651375	0.421234675	0.277152008	0.465168657
-1	Baseline	CEL_baseline_123	CEL_baseline_193	0.168380987	3	8	0.3651375	0.69979533	0.334429385	-0.262077461
-1	Baseline	CEL_baseline_123	CEL_baseline_195	-0.005913649	3	7	0.3651375	0.118083885	0.036061671	-0.134351931
-1	Baseline	CEL_baseline_123	CEL_baseline_196	0.045580961	3	5	0.3651375	0.152536494	0.091177379	-0.239305316
-1	Baseline	CEL_baseline_123	CEL_baseline_197	0.490743402	3	6	0.3651375	0.845256607	0.15723401	0.734506402
-1	Baseline	CEL_baseline_124	CEL_baseline_125	0.094861151	2	3	0.090431415	-0.018682389	0.153416976	0.043856479
-1	Baseline	CEL_baseline_124	CEL_baseline_126	0.089759897	2	4	0.090431415	0.006696422	0.272695936	-0.092528386
-1	Baseline	CEL_baseline_124	CEL_baseline_128	-0.052787348	2	2	0.090431415	0.914291174	-0.049668534	-0.115835197
-1	Baseline	CEL_baseline_124	CEL_baseline_129	0.079425968	2	3	0.090431415	1.07280287	0.065146106	0.017415554
-1	Baseline	CEL_baseline_124	CEL_baseline_130	0.03558474	2	3	0.090431415	0.264998033	-0.121406262	0.124479364
-1	Baseline	CEL_baseline_124	CEL_baseline_131	-0.032783897	2	4	0.090431415	0.227739309	-0.136890184	0.029315326
-1	Baseline	CEL_baseline_124	CEL_baseline_133	-0.048623095	2	2	0.090431415	-0.002317724	-0.071943433	-0.029603604
-1	Baseline	CEL_baseline_124	CEL_baseline_134	0.031484372	2	4	0.090431415	0.152119223	-0.027046969	0.065801376
-1	Baseline	CEL_baseline_124	CEL_baseline_135	-0.107730296	2	4	0.090431415	0.376474817	-0.177254182	-0.067814536
-1	Baseline	CEL_baseline_124	CEL_baseline_137	0.151094571	2	4	0.090431415	0.10045518	0.239336028	-0.004176442
-1	Baseline	CEL_baseline_124	CEL_baseline_162	-0.043501725	2	2	0.090431415	0.434024199	-0.076462614	-0.069912664
-1	Baseline	CEL_baseline_124	CEL_baseline_165	0.03202031	2	4	0.090431415	0.223624136	-0.01678568	0.030948972
-1	Baseline	CEL_baseline_124	CEL_baseline_166	-0.033339119	2	4	0.090431415	0.146715943	-0.073035706	0.006948807
-1	Baseline	CEL_baseline_124	CEL_baseline_167	-0.095735121	2	6	0.090431415	0.073317675	-0.199853191	-0.018838168
-1	Baseline	CEL_baseline_124	CEL_baseline_168	0.081568007	2	2	0.090431415	0.06222896	0.071496643	0.094308004
-1	Baseline	CEL_baseline_124	CEL_baseline_169	-0.041957534	2	2	0.090431415	0.015236417	0.035335933	-0.127051883
-1	Baseline	CEL_baseline_124	CEL_baseline_170	-0.092137927	2	3	0.090431415	0.01280229	-0.055165577	-0.11894969
-1	Baseline	CEL_baseline_124	CEL_baseline_171	0.335618535	2	4	0.090431415	0.410811993	0.241532602	0.433517606
-1	Baseline	CEL_baseline_124	CEL_baseline_172	0.018749764	2	4	0.090431415	0.32347555	-0.011829173	0.027381579
-1	Baseline	CEL_baseline_124	CEL_baseline_173	0.082874988	2	3	0.090431415	0.07388028	0.0156493	0.119290514
-1	Baseline	CEL_baseline_124	CEL_baseline_176	-0.030801389	2	7	0.090431415	0.384077036	-0.071372835	-0.016683216
-1	Baseline	CEL_baseline_124	CEL_baseline_177	0.060223955	2	2	0.090431415	0.997333253	-0.065542099	0.008965137
-1	Baseline	CEL_baseline_124	CEL_baseline_179	0.10622868	2	3	0.090431415	0.266157758	0.067774487	0.093920554
-1	Baseline	CEL_baseline_124	CEL_baseline_181	0.02201583	2	2	0.090431415	0.238608073	0.008058783	0.01607099
-1	Baseline	CEL_baseline_124	CEL_baseline_182	0.046776315	2	2	0.090431415	3.445669382	-0.081280629	-0.031286458
-1	Baseline	CEL_baseline_124	CEL_baseline_183	0.083507442	2	4	0.090431415	1.160857409	-0.058943025	0.095655078
-1	Baseline	CEL_baseline_124	CEL_baseline_184	0.104447466	2	6	0.090431415	0.680291098	0.003095106	0.159244356
-1	Baseline	CEL_baseline_124	CEL_baseline_185	-0.023015343	2	5	0.090431415	0.239683688	0.055578414	-0.099977749
-1	Baseline	CEL_baseline_124	CEL_baseline_186	0.130896921	2	4	0.090431415	0.49694547	0.235750677	-0.0457204
-1	Baseline	CEL_baseline_124	CEL_baseline_187	-0.011532832	2	4	0.090431415	0.196388029	-0.023999338	-0.035995136
-1	Baseline	CEL_baseline_124	CEL_baseline_188	-0.009055179	2	5	0.090431415	0.22198018	0.025828072	-0.022614115
-1	Baseline	CEL_baseline_124	CEL_baseline_189	-0.030705072	2	3	0.090431415	0.17580039	-0.097962084	0.006870816
-1	Baseline	CEL_baseline_124	CEL_baseline_191	0.126304387	2	5	0.090431415	0.421234675	0.065831717	0.101917576
-1	Baseline	CEL_baseline_124	CEL_baseline_193	0.074764475	2	8	0.090431415	0.69979533	-0.075651255	0.080835678
-1	Baseline	CEL_baseline_124	CEL_baseline_195	-0.076845293	2	7	0.090431415	0.118083885	0.001909711	-0.1688966
-1	Baseline	CEL_baseline_124	CEL_baseline_196	0.069231718	2	5	0.090431415	0.152536494	0.233315738	-0.041355694
-1	Baseline	CEL_baseline_124	CEL_baseline_197	0.064990266	2	6	0.090431415	0.845256607	-0.065601863	0.077345587
-1	Baseline	CEL_baseline_125	CEL_baseline_126	0.029153546	3	4	-0.018682389	0.006696422	0.101952803	-0.036187405
-1	Baseline	CEL_baseline_125	CEL_baseline_128	-0.072678277	3	2	-0.018682389	0.914291174	0.186450768	-0.331066675
-1	Baseline	CEL_baseline_125	CEL_baseline_129	-0.008152338	3	3	-0.018682389	1.07280287	-0.113912984	0.02212789
-1	Baseline	CEL_baseline_125	CEL_baseline_130	0.165770377	3	3	-0.018682389	0.264998033	0.344833643	0.009109163
-1	Baseline	CEL_baseline_125	CEL_baseline_131	-0.073239272	3	4	-0.018682389	0.227739309	-0.166403646	0.000336034
-1	Baseline	CEL_baseline_125	CEL_baseline_133	0.007378965	3	2	-0.018682389	-0.002317724	0.092081408	-0.078299435
-1	Baseline	CEL_baseline_125	CEL_baseline_134	0.322950379	3	4	-0.018682389	0.152119223	0.247139036	0.365720732
-1	Baseline	CEL_baseline_125	CEL_baseline_135	0.010797049	3	4	-0.018682389	0.376474817	-0.016456192	0.038843406
-1	Baseline	CEL_baseline_125	CEL_baseline_137	0.007377215	3	4	-0.018682389	0.10045518	0.016242116	-0.003324345
-1	Baseline	CEL_baseline_125	CEL_baseline_162	0.009065669	3	2	-0.018682389	0.434024199	-0.042920521	0.062451301
-1	Baseline	CEL_baseline_125	CEL_baseline_165	0.034327039	3	4	-0.018682389	0.223624136	-0.005317623	0.036391694
-1	Baseline	CEL_baseline_125	CEL_baseline_166	0.01041472	3	4	-0.018682389	0.146715943	0.23112752	-0.215919316
-1	Baseline	CEL_baseline_125	CEL_baseline_167	0.044737598	3	6	-0.018682389	0.073317675	-0.063657481	0.149045172
-1	Baseline	CEL_baseline_125	CEL_baseline_168	-0.032992322	3	2	-0.018682389	0.06222896	0.001424045	-0.070998142
-1	Baseline	CEL_baseline_125	CEL_baseline_169	-0.03789905	3	2	-0.018682389	0.015236417	0.151327807	-0.21629643
-1	Baseline	CEL_baseline_125	CEL_baseline_170	-0.022856058	3	3	-0.018682389	0.01280229	0.076595091	-0.121080297
-1	Baseline	CEL_baseline_125	CEL_baseline_171	-0.00817157	3	4	-0.018682389	0.410811993	-0.066831842	0.031405461
-1	Baseline	CEL_baseline_125	CEL_baseline_172	-0.026436106	3	4	-0.018682389	0.32347555	0.149105292	-0.160044485
-1	Baseline	CEL_baseline_125	CEL_baseline_173	0.084104723	3	3	-0.018682389	0.07388028	0.067013747	0.073929776
-1	Baseline	CEL_baseline_125	CEL_baseline_176	-0.083525097	3	7	-0.018682389	0.384077036	-0.085502585	-0.088341912
-1	Baseline	CEL_baseline_125	CEL_baseline_177	0.038955602	3	2	-0.018682389	0.997333253	-0.009803994	0.08808792
-1	Baseline	CEL_baseline_125	CEL_baseline_179	0.014273124	3	3	-0.018682389	0.266157758	-0.019008751	0.033676091
-1	Baseline	CEL_baseline_125	CEL_baseline_181	0.008643989	3	2	-0.018682389	0.238608073	-0.0698752	0.068260639
-1	Baseline	CEL_baseline_125	CEL_baseline_182	0.089800725	3	2	-0.018682389	3.445669382	0.167160265	0.136722069
-1	Baseline	CEL_baseline_125	CEL_baseline_183	0.055894647	3	4	-0.018682389	1.160857409	-0.043376597	0.177340832
-1	Baseline	CEL_baseline_125	CEL_baseline_184	0.009147051	3	6	-0.018682389	0.680291098	0.106248646	-0.079821058
-1	Baseline	CEL_baseline_125	CEL_baseline_185	0.068714892	3	5	-0.018682389	0.239683688	0.192241953	-0.042642089
-1	Baseline	CEL_baseline_125	CEL_baseline_186	-0.011846054	3	4	-0.018682389	0.49694547	0.151463185	-0.149670535
-1	Baseline	CEL_baseline_125	CEL_baseline_187	0.023642032	3	4	-0.018682389	0.196388029	-0.048199616	0.094186922
-1	Baseline	CEL_baseline_125	CEL_baseline_188	0.228031085	3	5	-0.018682389	0.22198018	0.334943943	0.185650229
-1	Baseline	CEL_baseline_125	CEL_baseline_189	0.050997925	3	3	-0.018682389	0.17580039	0.202681108	-0.077538994
-1	Baseline	CEL_baseline_125	CEL_baseline_191	-0.029024856	3	5	-0.018682389	0.421234675	0.035228936	-0.102160108
-1	Baseline	CEL_baseline_125	CEL_baseline_193	0.102542688	3	8	-0.018682389	0.69979533	0.492580436	-0.114971362
-1	Baseline	CEL_baseline_125	CEL_baseline_195	-0.092988468	3	7	-0.018682389	0.118083885	-0.050138899	-0.181765644
-1	Baseline	CEL_baseline_125	CEL_baseline_196	0.052248677	3	5	-0.018682389	0.152536494	0.052210207	0.042089042
-1	Baseline	CEL_baseline_125	CEL_baseline_197	-0.070893413	3	6	-0.018682389	0.845256607	-0.019066941	-0.213582554
-1	Baseline	CEL_baseline_126	CEL_baseline_128	-0.079956787	4	2	0.006696422	0.914291174	-0.057998261	-0.15122377
-1	Baseline	CEL_baseline_126	CEL_baseline_129	0.012533756	4	3	0.006696422	1.07280287	0.039688765	-0.095240709
-1	Baseline	CEL_baseline_126	CEL_baseline_130	0.099483165	4	3	0.006696422	0.264998033	0.066864916	0.111312557
-1	Baseline	CEL_baseline_126	CEL_baseline_131	0.06251576	4	4	0.006696422	0.227739309	-0.018135914	0.071215258
-1	Baseline	CEL_baseline_126	CEL_baseline_133	-0.106582571	4	2	0.006696422	-0.002317724	-0.166065204	-0.043339446
-1	Baseline	CEL_baseline_126	CEL_baseline_134	0.067261295	4	4	0.006696422	0.152119223	0.093409805	0.032042165
-1	Baseline	CEL_baseline_126	CEL_baseline_135	-0.033515163	4	4	0.006696422	0.376474817	-0.014463699	-0.069394104
-1	Baseline	CEL_baseline_126	CEL_baseline_137	0.244735683	4	4	0.006696422	0.10045518	0.433121761	-0.003492363
-1	Baseline	CEL_baseline_126	CEL_baseline_162	0.239118087	4	2	0.006696422	0.434024199	0.126505015	0.379770624
-1	Baseline	CEL_baseline_126	CEL_baseline_165	-0.079132759	4	4	0.006696422	0.223624136	-0.023019442	-0.136649837
-1	Baseline	CEL_baseline_126	CEL_baseline_166	-0.00086	4	4	0.006696422	0.146715943	-0.049899382	0.067790423
-1	Baseline	CEL_baseline_126	CEL_baseline_167	-0.115018619	4	6	0.006696422	0.073317675	-0.150519449	-0.104386215
-1	Baseline	CEL_baseline_126	CEL_baseline_168	0.058069707	4	2	0.006696422	0.06222896	0.038055979	0.090543651
-1	Baseline	CEL_baseline_126	CEL_baseline_169	0.025508206	4	2	0.006696422	0.015236417	0.050741119	0.009817297
-1	Baseline	CEL_baseline_126	CEL_baseline_170	0.031541303	4	3	0.006696422	0.01280229	0.081846675	-0.003036313
-1	Baseline	CEL_baseline_126	CEL_baseline_171	0.043496467	4	4	0.006696422	0.410811993	0.223503007	-0.261550906
-1	Baseline	CEL_baseline_126	CEL_baseline_172	0.010542453	4	4	0.006696422	0.32347555	0.171908676	-0.164405706
-1	Baseline	CEL_baseline_126	CEL_baseline_173	0.00204788	4	3	0.006696422	0.07388028	0.146699216	-0.139524241
-1	Baseline	CEL_baseline_126	CEL_baseline_176	0.008128706	4	7	0.006696422	0.384077036	0.036086101	-0.038302548
-1	Baseline	CEL_baseline_126	CEL_baseline_177	-0.04252015	4	2	0.006696422	0.997333253	0.030095101	-0.247169621
-1	Baseline	CEL_baseline_126	CEL_baseline_179	0.124442693	4	3	0.006696422	0.266157758	0.214076989	0.053937634
-1	Baseline	CEL_baseline_126	CEL_baseline_181	0.109612982	4	2	0.006696422	0.238608073	0.10639629	0.087749282
-1	Baseline	CEL_baseline_126	CEL_baseline_182	-0.035024622	4	2	0.006696422	3.445669382	-0.012035831	-0.197488548
-1	Baseline	CEL_baseline_126	CEL_baseline_183	0.031229886	4	4	0.006696422	1.160857409	-0.031431674	0.074565564
-1	Baseline	CEL_baseline_126	CEL_baseline_184	-0.049088824	4	6	0.006696422	0.680291098	-0.031479948	-0.132751565
-1	Baseline	CEL_baseline_126	CEL_baseline_185	-0.085373485	4	5	0.006696422	0.239683688	0.020902743	-0.18824717
-1	Baseline	CEL_baseline_126	CEL_baseline_186	-0.013366677	4	4	0.006696422	0.49694547	0.189016805	-0.261306941
-1	Baseline	CEL_baseline_126	CEL_baseline_187	0.013683402	4	4	0.006696422	0.196388029	0.018728781	-0.01501463
-1	Baseline	CEL_baseline_126	CEL_baseline_188	-0.027607451	4	5	0.006696422	0.22198018	-0.061922559	-0.022097806
-1	Baseline	CEL_baseline_126	CEL_baseline_189	0.096858202	4	3	0.006696422	0.17580039	0.031298029	0.154386812
-1	Baseline	CEL_baseline_126	CEL_baseline_191	0.146589092	4	5	0.006696422	0.421234675	0.312141731	-0.048174046
-1	Baseline	CEL_baseline_126	CEL_baseline_193	0.084279162	4	8	0.006696422	0.69979533	0.01917344	0.181740839
-1	Baseline	CEL_baseline_126	CEL_baseline_195	0.129508986	4	7	0.006696422	0.118083885	0.07474925	0.235624992
-1	Baseline	CEL_baseline_126	CEL_baseline_196	0.085844053	4	5	0.006696422	0.152536494	0.090803133	0.067428738
-1	Baseline	CEL_baseline_126	CEL_baseline_197	-0.063800004	4	6	0.006696422	0.845256607	-0.049389197	-0.121299506
-1	Baseline	CEL_baseline_128	CEL_baseline_129	0.465117297	2	3	0.914291174	1.07280287	0.067783876	0.193069935
-1	Baseline	CEL_baseline_128	CEL_baseline_130	0.188457177	2	3	0.914291174	0.264998033	0.225805918	-0.066217423
-1	Baseline	CEL_baseline_128	CEL_baseline_131	0.060141505	2	4	0.914291174	0.227739309	-0.085228961	-0.132220698
-1	Baseline	CEL_baseline_128	CEL_baseline_133	0.002661988	2	2	0.914291174	-0.002317724	0.048496842	-0.039360366
-1	Baseline	CEL_baseline_128	CEL_baseline_134	0.038543885	2	4	0.914291174	0.152119223	0.101096612	-0.143546581
-1	Baseline	CEL_baseline_128	CEL_baseline_135	0.06402039	2	4	0.914291174	0.376474817	-0.018490062	-0.082926087
-1	Baseline	CEL_baseline_128	CEL_baseline_137	0.080920011	2	4	0.914291174	0.10045518	-0.20526417	0.284072966
