"cond_numeric"	"Condition"	"pair"	"participant_a"	"participant_b"	"rank_r"	"z_transformed_rank_r"	"pp_a_n_clusters"	"pp_a_a_dist"	"pp_a_b_dist"	"pp_a_ab_dist"	"pp_b_n_clusters"	"pp_b_a_dist"	"pp_b_b_dist"	"pp_b_ab_dist"	"cat_diff_a"	"cat_diff_b"	"cat_diff_pairwise"	"cat_diff_log_ratio_a"	"cat_diff_log_ratio_b"	"window_height_a"	"window_width_a"	"window_height_b"	"window_width_b"
-1	"Baseline"	"A179D9OFDS2FK4, A30X689MOKAFLZ"	"A179D9OFDS2FK4"	"A30X689MOKAFLZ"	0.404875339	0.429466476	4	275.2983797	256.3921198	481.131671	2	269.868714	354.766963	762.0461482	215.28642125	449.7283097	234.44188845	0.593226605295402	0.891985733380697	821	1440	1297	2560
-1	"Baseline"	"A179D9OFDS2FK4, A31U7VGTEOY2RG"	"A179D9OFDS2FK4"	"A31U7VGTEOY2RG"	0.310000694	0.320546178	4	275.2983797	256.3921198	481.131671	4	226.9635389	526.1618352	570.0098173	215.28642125	193.44713025	21.839291	0.593226605295402	0.414569051164368	821	1440	657	1366
-1	"Baseline"	"A179D9OFDS2FK4, A34XR21XZ4ZPMB"	"A179D9OFDS2FK4"	"A34XR21XZ4ZPMB"	0.103993333	0.104370667	4	275.2983797	256.3921198	481.131671	2	351.5668258	238.0523168	332.1057197	215.28642125	37.2961484	177.99027285	0.593226605295402	0.119123724174367	821	1440	722	1536
-1	"Baseline"	"A179D9OFDS2FK4, A3DUPRZSMU9W5R"	"A179D9OFDS2FK4"	"A3DUPRZSMU9W5R"	0.106042086	0.106442268	4	275.2983797	256.3921198	481.131671	4	322.0179647	395.5570959	462.8910581	215.28642125	104.1035278	111.18289345	0.593226605295402	0.254761355040702	821	1440	969	1920
-1	"Baseline"	"A179D9OFDS2FK4, A3E76V59BKGKCQ"	"A179D9OFDS2FK4"	"A3E76V59BKGKCQ"	0.403264116	0.427540851	4	275.2983797	256.3921198	481.131671	3	275.0275468	264.5035803	435.0009516	215.28642125	165.23538805	50.0510332	0.593226605295402	0.477794919998431	821	1440	937	1920
-1	"Baseline"	"A179D9OFDS2FK4, A3GO56JAHRU2Y1"	"A179D9OFDS2FK4"	"A3GO56JAHRU2Y1"	0.395548302	0.418360451	4	275.2983797	256.3921198	481.131671	2	175.2239299	329.7623441	600.1424873	215.28642125	347.6493503	132.36292905	0.593226605295402	0.865783037707839	821	1440	722	1536
-1	"Baseline"	"A179D9OFDS2FK4, A3HHWIXEB86LL3"	"A179D9OFDS2FK4"	"A3HHWIXEB86LL3"	0.121529273	0.122132935	4	275.2983797	256.3921198	481.131671	4	260.5298783	782.9211762	709.6794269	215.28642125	187.95389965	27.3325216000001	0.593226605295402	0.307671716934688	821	1440	757	1600
-1	"Baseline"	"A179D9OFDS2FK4, A3JIYTOFDKUZGS"	"A179D9OFDS2FK4"	"A3JIYTOFDKUZGS"	0.045239253	0.045270153	4	275.2983797	256.3921198	481.131671	4	458.1557621	730.8388843	645.0569252	215.28642125	50.559602	164.72681925	0.593226605295402	0.0816223555119941	821	1440	722	1447
-1	"Baseline"	"A179D9OFDS2FK4, A3KNO82DZ519HG"	"A179D9OFDS2FK4"	"A3KNO82DZ519HG"	0.026335162	0.026341253	4	275.2983797	256.3921198	481.131671	5	336.2883486	287.0346012	343.8233574	215.28642125	32.1618825	183.12453875	0.593226605295402	0.0982104471520169	821	1440	754	1536
-1	"Baseline"	"A179D9OFDS2FK4, A3NLSGHK6RFXA8"	"A179D9OFDS2FK4"	"A3NLSGHK6RFXA8"	0.530279881	0.59053445	4	275.2983797	256.3921198	481.131671	2	191.1240457	279.4614422	700.1791472	215.28642125	464.88640325	249.599982	0.593226605295402	1.09050576905546	821	1440	937	1920
