"cond_numeric"	"pair"	"rank_r"	"z_transformed_rank_r"	"adjusted_mutual_info"	"adjusted_rand_index"	"participant_a"	"participant_b"
-1	"97-50"	0.119138755980861	0.119707292675551	0.0431052453149311	0.05	97	50
-1	"25-88"	-0.0411483253588517	-0.0411715728855389	0.443242422253557	0.477611940298507	25	88
-1	"25-43"	0.126247436773753	0.126924652944705	0.533440946029221	0.478092783505155	25	43
-1	"25-44"	0.188926862611073	0.191224075665561	0.691702123254868	0.746621621621622	25	44
-1	"25-69"	0.273547505126452	0.280694252342236	0.508383653623452	0.427631578947368	25	69
-1	"25-8"	0.147436773752563	0.148519234598352	-0.0628037798730457	-0.0271739130434783	25	8
-1	"25-35"	-0.0566643882433356	-0.056725152354147	0.19584613227074	0.19921875	25	35
-1	"25-42"	0.194326725905673	0.196829801556234	0.635296826043073	0.508495145631068	25	42
-1	"25-61"	0.190088858509911	0.192429357274929	0.691702123254868	0.746621621621622	25	61
-1	"25-73"	0.00498974709501025	0.00498978850649817	0.340539006601958	0.269736842105263	25	73
-1	"25-36"	0.0984962406015038	0.0988166283615926	0.247541020675018	0.151315789473684	25	36
-1	"25-81"	-0.0293233082706767	-0.0293317172209032	0.159680195776406	0.166666666666667	25	81
-1	"25-111"	0.0343130553656869	0.0343265314545893	0.813453746357037	0.796380090497738	25	111
-1	"25-63"	0.150034176349966	0.151175399137712	0.691702123254868	0.746621621621622	25	63
-1	"25-80"	0.0215311004784689	0.0215344285929114	0.813453746357037	0.796380090497738	25	80
-1	"25-112"	0.38339029391661	0.404028121704783	0.691702123254868	0.746621621621622	25	112
-1	"25-19"	-0.0857826384142174	-0.0859939874697046	0.397557094814762	0.38125	25	19
-1	"25-108"	0.0249487354750513	0.0249539137677545	0.443242422253557	0.477611940298507	25	108
-1	"25-74"	-0.0288448393711552	-0.0288528432406883	-0.0840653008262871	-0.06875	25	74
-1	"25-125"	0.0381408065618592	0.0381593174671494	0.707836691413662	0.712918660287081	25	125
-1	"25-122"	0.0489405331510595	0.048979663127012	0.713892069576118	0.758663366336634	25	122
-1	"25-55"	0.0982228298017772	0.0985405465797792	0.441750216721179	0.533333333333333	25	55
-1	"25-56"	0.269241285030759	0.276045628793548	0.0750897597618008	0.124513618677043	25	56
-1	"25-107"	0.0349965823650034	0.0350108803539172	0.719747432203786	0.726941747572815	25	107
-1	"25-102"	-0.0849624060150376	-0.0851677328931719	0.281925484185566	0.212707182320442	25	102
-1	"25-50"	0.0874914559125086	0.0877157287517185	0.374521701911978	0.38125	25	50
-1	"88-43"	0.423786739576213	0.452298741629558	0.589316635587133	0.600840336134454	88	43
-1	"88-44"	0.111756664388243	0.112225445915931	0.33172090276501	0.336734693877551	88	44
-1	"88-69"	-0.0842105263157895	-0.084410434787526	0.367885491911688	0.282608695652174	88	69
-1	"88-8"	0.251196172248804	0.256689136762385	-0.0493666569961155	-0.0161290322580645	88	8
-1	"88-35"	0.151196172248804	0.15236436683255	0.524191934120795	0.465811965811966	88	35
-1	"88-42"	-0.110731373889269	-0.111187308125666	0.406341683366488	0.408396946564886	88	42
-1	"88-61"	-0.0792207792207792	-0.0793871341616603	0.580972780019473	0.540816326530612	88	61
-1	"88-73"	-0.0172932330827068	-0.017294957273283	0.490672965033419	0.369565217391304	88	73
-1	"88-36"	-0.0440191387559809	-0.0440476035922586	0.100460837310793	0.0652173913043478	88	36
-1	"88-81"	0.661380724538619	0.79526395119072	0.514778119630258	0.473684210526316	88	81
-1	"88-111"	-0.0112098427887902	-0.0112103123692935	0.547842462922139	0.520547945205479	88	111
-1	"88-63"	0.0390293916609706	0.039049227532056	0.580972780019473	0.540816326530612	88	63
-1	"88-80"	0.0643882433356118	0.0644774465791585	0.547842462922139	0.520547945205479	88	80
-1	"88-112"	0.00416951469583049	0.0041695388582156	0.580972780019473	0.540816326530612	88	112
-1	"88-19"	0.512918660287081	0.566682410329475	0.82444215022996	0.82	88	19
-1	"88-108"	0.317224880382775	0.328558443832885	0.663495709520661	0.682539682539683	88	108
-1	"88-74"	-0.0358851674641148	-0.0359005830279034	-0.092396587141562	-0.06	88	74
-1	"88-125"	-0.131168831168831	-0.131928958362137	0.462742718959599	0.402985074626866	88	125
-1	"88-122"	0.124675324675325	0.125327398825064	0.472272962568592	0.429133858267717	88	122
-1	"88-55"	-0.309706083390294	-0.320220277101571	0.218033141614047	0.2	88	55
-1	"88-56"	-0.0386876281613124	-0.038706947191279	0.0848575478388505	0.010989010989011	88	56
-1	"88-107"	-0.049419002050581	-0.0494592920901441	0.479915075670651	0.408396946564886	88	107
-1	"88-102"	0.328913192071087	0.341609119381508	0.348829326036674	0.292452830188679	88	102
-1	"88-50"	0.143062200956938	0.144050372632549	0.379817470903463	0.34	88	50
-1	"43-44"	-0.133561175666439	-0.134363966652402	0.451029481107053	0.349871685201027	43	44
-1	"43-69"	0.0163362952836637	0.0163377487635248	0.388924071476238	0.332007952286282	43	69
-1	"43-8"	0.0838004101161996	0.0839974038562841	-0.0839917580289688	-0.0865512649800266	43	8
-1	"43-35"	0.017634996582365	0.0176368250443387	0.328714579455322	0.254947613504075	43	35
-1	"43-42"	0.03526999316473	0.0352846290564962	0.487667935614315	0.442045831949518	43	42
-1	"43-61"	0.0687628161312372	0.0688715022851606	0.545400352757554	0.486740804106074	43	61
-1	"43-73"	0.113670539986329	0.114163949577035	0.33301823934488	0.236580516898608	43	73
-1	"43-36"	-0.0591934381408066	-0.0592627190847304	0.175428549616701	0.0934393638170974	43	36
-1	"43-81"	0.235748462064252	0.240267567267323	0.122543532514993	0.0579710144927536	43	81
-1	"43-111"	0.163704716336295	0.165191077570471	0.650830415367382	0.533947065592635	43	111
-1	"43-63"	0.268215994531784	0.274940533629945	0.545400352757554	0.486740804106074	43	63
-1	"43-80"	0.262816131237184	0.269131093496573	0.650830415367382	0.533947065592635	43	80
-1	"43-112"	0.0241968557758031	0.0242015797569367	0.545400352757554	0.486740804106074	43	112
-1	"43-19"	0.464524948735475	0.503065951298363	0.598238410765352	0.617699115044248	43	19
-1	"43-108"	0.46596035543404	0.504897881219109	0.589316635587134	0.600840336134454	43	108
-1	"43-74"	0.12241968557758	0.123036794950377	-0.0415162946143838	-0.0194690265486726	43	74
-1	"43-125"	-0.142925495557075	-0.143910813636066	0.552182271114361	0.400773195876289	43	125
-1	"43-122"	0.0706766917293233	0.0707947269771425	0.549252862207719	0.41808105299619	43	122
-1	"43-55"	-0.279015721120984	-0.286614380395419	0.348423761908502	0.216666666666667	43	55
-1	"43-56"	-0.203827751196172	-0.206722998219589	0.0367436582782364	-0.0322299651567944	43	56
-1	"43-107"	0.00833902939166097	0.00833922269679104	0.563641145625952	0.402191962803055	43	107
-1	"43-102"	0.150034176349966	0.151175399137712	0.31271861410171	0.275491949910555	43	102
-1	"43-50"	0.273342447026658	0.280472622500552	0.489006714049043	0.405309734513274	43	50
-1	"44-69"	0.0121667805878332	0.0121673809929013	0.336791876929032	0.278969957081545	44	69
-1	"44-8"	0.0211893369788107	0.0211925090860858	0.0307131585427876	0.004149377593361	44	8
-1	"44-35"	0.00738209159261791	0.00738222569337628	0.203250596669671	0.143101970865467	44	35
-1	"44-42"	0.0632262474367738	0.0633107002974256	0.539679732493908	0.491955969517358	44	42
-1	"44-61"	-0.0712918660287081	-0.0714130167148723	0.422497144398907	0.532163742690059	44	61
-1	"44-73"	0.335748462064252	0.34929307976922	0.31940940147141	0.244635193133047	44	73
-1	"44-36"	-0.0150375939849624	-0.015038727618639	0.10529352889992	0.0729613733905579	44	36
-1	"44-81"	0.0421052631578947	0.0421301718088699	0.185806878940494	0.123711340206186	44	81
-1	"44-111"	0.0955570745044429	0.0958495272462813	0.706194790247099	0.749163879598662	44	111
-1	"44-63"	-0.113807245386193	-0.114302446649449	0.422497144398907	0.532163742690059	44	63
-1	"44-80"	-0.0110731373889269	-0.0110735899974861	0.706194790247099	0.749163879598662	44	80
-1	"44-112"	0.0766917293233083	0.0768426194067516	0.422497144398907	0.532163742690059	44	112
-1	"44-19"	-0.134244702665755	-0.135059973073928	0.284387162395858	0.251063829787234	44	19
-1	"44-108"	-0.240533151059467	-0.245339927086196	0.33172090276501	0.336734693877551	44	108
-1	"44-74"	-0.196377306903623	-0.198961743461547	-0.0587686742336488	-0.0553191489361702	44	74
-1	"44-125"	0.169241285030759	0.170885472722713	0.581908186570794	0.611486486486487	44	125
-1	"44-122"	0.188653451811347	0.190940559872307	0.520009828331923	0.558198810535259	44	122
-1	"44-55"	0.196240601503759	0.198819558656371	0.700206793537593	0.75	44	55
-1	"44-56"	0.128571428571429	0.129286994146855	-0.0888430007155499	-0.0227272727272727	44	56
-1	"44-107"	0.283663704716336	0.29166189744361	0.580873062871624	0.593564775613887	44	107
-1	"44-102"	-0.0187286397812714	-0.0187308300069632	0.153200093503678	0.117647058823529	44	102
-1	"44-50"	-0.039917976760082	-0.0399391994191404	0.299807747707804	0.285106382978723	44	50
-1	"69-8"	-0.0388243335611757	-0.0388438582353118	-0.129030698067454	-0.080794701986755	69	8
-1	"69-35"	0.0871496924128503	0.0873713393195916	0.0212159090181349	0.0184049079754601	69	35
-1	"69-42"	0.0520164046479836	0.0520633946618095	0.31982987356402	0.223168654173765	69	42
-1	"69-61"	0.352358168147642	0.368133661934449	0.622901200329734	0.450643776824034	69	61
-1	"69-73"	0.12529049897471	0.125952335105213	0.137063330688031	0.0905263157894737	69	73
-1	"69-36"	0.195283663704716	0.197824486817731	0.137063330688031	0.0905263157894737	69	36
-1	"69-81"	-0.136158578263841	-0.137009485389786	-0.0132658814161587	0	69	81
-1	"69-111"	0.606766917293233	0.703788395627112	0.475047524100124	0.358381502890173	69	111
-1	"69-63"	0.433082706766917	0.463684858103096	0.622901200329734	0.450643776824034	69	63
-1	"69-80"	0.168215994531784	0.169830137405853	0.475047524100124	0.358381502890173	69	80
-1	"69-112"	0.247095010252905	0.252316544817052	0.622901200329734	0.450643776824034	69	112
-1	"69-19"	-0.131305536568694	-0.132068059529235	0.411266731047801	0.339449541284404	69	19
-1	"69-108"	-0.215105946684894	-0.218518903073248	0.367885491911688	0.282608695652174	69	108
-1	"69-74"	0.128366370471634	0.129078494921238	-0.132367094586206	-0.100917431192661	69	74
-1	"69-125"	0.174504442925496	0.176308852835685	0.357489190420883	0.309210526315789	69	125
-1	"69-122"	0.213055365686945	0.21636982793045	0.466976812822887	0.398926654740608	69	122
-1	"69-55"	0.356049213943951	0.372354228647052	0.313616827521868	0.25	69	55
-1	"69-56"	0.331852358168148	0.344908416459622	0.186659460472922	0.0974576271186441	69	56
-1	"69-107"	0.0425837320574163	0.0426095001804432	0.358967342783995	0.304940374787053	69	107
-1	"69-102"	-0.138345864661654	-0.139238768361355	0.293812769259149	0.213592233009709	69	102
-1	"69-50"	-0.0833902939166097	-0.0835844015148512	0.233965863503726	0.163302752293578	69	50
-1	"8-35"	0.251537935748462	0.257053951211955	0.134164737154412	0.0756972111553785	8	35
-1	"8-42"	0.0188653451811347	0.018867583725811	-0.0932945502404803	-0.0392422192151556	8	42
-1	"8-61"	-0.163704716336295	-0.165191077570471	-0.0567242712510815	-0.0622406639004149	8	61
-1	"8-73"	-0.137935748462064	-0.138820673704259	-0.129030698067454	-0.080794701986755	8	73
-1	"8-36"	-0.256801093643199	-0.262680620578046	-0.129030698067454	-0.080794701986755	8	36
-1	"8-81"	0.290225563909774	0.298812556951204	-0.0515108027691929	-0.0634920634920635	8	81
-1	"8-111"	-0.0812713602187286	-0.0814510060637156	-0.0433966587370504	-0.0441988950276243	8	111
-1	"8-63"	0.0503759398496241	0.0504186184532354	-0.0567242712510815	-0.0622406639004149	8	63
-1	"8-80"	-0.0789473684210526	-0.0791120026074471	-0.0433966587370504	-0.0441988950276243	8	80
-1	"8-112"	0.137525632262474	0.13840262726481	-0.0567242712510815	-0.0622406639004149	8	112
-1	"8-19"	0.168421052631579	0.170041174422656	-0.0799642523077811	-0.0630872483221477	8	19
-1	"8-108"	0.0654818865345181	0.0655757208315865	-0.0972503572419427	-0.0806451612903226	8	108
-1	"8-74"	0.147095010252905	0.148169894879642	0.189716804466036	0.130201342281879	8	74
-1	"8-125"	-0.199794941900205	-0.202518960988337	-0.0392479176080412	-0.0923913043478261	8	125
-1	"8-122"	-0.170403280929597	-0.172081975441305	-0.00632884127170718	-0.0659488559892328	8	122
-1	"8-55"	-0.106015037593985	-0.106414911955328	-0.00897958064227874	-0.05	8	55
-1	"8-56"	0.00293916609706083	0.00293917456062682	-0.0683502786313122	0.0406976744186047	8	56
-1	"8-107"	-0.0849624060150376	-0.0851677328931719	-0.0874712715193888	-0.0717185385656292	8	107
-1	"8-102"	-0.113123718386876	-0.113610004838122	-0.082093594007219	-0.0523560209424084	8	102
-1	"8-50"	0.116336295283664	0.116865435839295	0.0933189750024807	0.0335570469798658	8	50
-1	"35-42"	-0.0380041011619959	-0.0380224136233424	0.160861462962121	0.112008072653885	35	42
-1	"35-61"	0.0136705399863295	0.0136713916820306	0.166431672701386	0.177377892030848	35	61
-1	"35-73"	0.144907723855092	0.145934966896128	0.232406391371196	0.165644171779141	35	73
-1	"35-36"	0.170881749829118	0.172574794690035	0.232406391371196	0.165644171779141	35	36
-1	"35-81"	0.22282980177717	0.226631794879092	0.385615611472343	0.278606965174129	35	81
-1	"35-111"	0.170813397129187	0.172504386863533	0.271834832947658	0.221453287197232	35	111
-1	"35-63"	-0.0967190704032809	-0.0970223632527838	0.166431672701386	0.177377892030848	35	63
-1	"35-80"	-0.0875598086124402	-0.0877846091260621	0.271834832947658	0.221453287197232	35	80
-1	"35-112"	0.385577580314422	0.406594842823443	0.166431672701386	0.177377892030848	35	112
-1	"35-19"	0.0522214627477785	0.0522690112959135	0.370917896023357	0.308108108108108	35	19
-1	"35-108"	0.0116883116883117	0.0116888440045312	0.270227202875779	0.252136752136752	35	108
-1	"35-74"	-0.17136021872864	-0.173067696957133	-0.0112907929750009	0.00540540540540541	35	74
-1	"35-125"	-0.0159261790840738	-0.0159275258112699	0.195846132270741	0.19921875	35	125
-1	"35-122"	0.229733424470267	0.233908019942135	0.310029253250551	0.28194297782471	35	122
-1	"35-55"	0.0952153110047847	0.0955046256470546	0.178185868852138	0.116666666666667	35	55
-1	"35-56"	-0.0970608339029392	-0.0973673655208955	0.0717054502246436	0.0077319587628866	35	56
-1	"35-107"	0.178810663021189	0.180753798051081	0.32879324644786	0.273461150353179	35	107
-1	"35-102"	-0.024606971975393	-0.0246119403128806	-0.00137772335101037	0.0223463687150838	35	102
-1	"35-50"	0.0436773752563226	0.0437051817251129	0.224831049787551	0.178378378378378	35	50
-1	"42-61"	0.027136021872864	0.0271426854775506	0.539679732493908	0.491955969517358	42	61
-1	"42-73"	0.104647983595352	0.105032520475497	0.31982987356402	0.223168654173765	42	73
-1	"42-36"	0.060082023239918	0.0601544759182541	0.136677685788018	0.141396933560477	42	36
-1	"42-81"	0.0381408065618592	0.0381593174671494	0.0274998370375957	0.0329218106995885	42	81
-1	"42-111"	-0.0522214627477785	-0.0522690112959135	0.788297678480272	0.74460839954597	42	111
-1	"42-63"	0.0301435406698565	0.0301526754561815	0.539679732493908	0.491955969517358	42	63
-1	"42-80"	-0.0125768967874231	-0.0125775599812212	0.788297678480272	0.74460839954597	42	80
-1	"42-112"	0.145796308954204	0.146842730572747	0.539679732493908	0.491955969517358	42	112
-1	"42-19"	-0.0391660970608339	-0.0391861422245351	0.357233667399185	0.3472	42	19
-1	"42-108"	0.237935748462064	0.242584840348482	0.582244380087261	0.561068702290076	42	108
-1	"42-74"	0.305126452494874	0.315162665275565	0.0668737512666894	0.0016	42	74
-1	"42-125"	-0.029254955570745	-0.0292633058340143	0.635296826043073	0.508495145631068	42	125
-1	"42-122"	-0.096514012303486	-0.0968153729482359	0.528922168991135	0.355042680999052	42	122
-1	"42-55"	0.0431305536568694	0.0431573280080248	0.395131284741668	0.283333333333333	42	55
-1	"42-56"	0.116404647983595	0.116934726884596	0.0255871063242041	-0.0693916349809886	42	56
-1	"42-107"	0.212166780587833	0.21543917397167	0.615427478795089	0.444272923741896	42	107
-1	"42-102"	-0.0660970608339029	-0.0661935693566688	0.097389224892365	0.0231548480463097	42	102
-1	"42-50"	0.0232399179767601	0.0232441032448805	0.536748973224447	0.4624	42	50
-1	"61-73"	0.0779220779220779	0.0780803653776413	0.296033077833721	0.210300429184549	61	73
-1	"61-36"	-0.00123034859876965	-0.00123034921958676	0.10529352889992	0.0729613733905579	61	36
-1	"61-81"	-0.193711551606288	-0.196190564147306	0.126989142035819	0.123711340206186	61	81
-1	"61-111"	0.0546138072453862	0.054668202909159	0.706194790247099	0.749163879598662	61	111
-1	"61-63"	0.344907723855092	0.35965228878	1	1	61	63
-1	"61-80"	0.330211893369788	0.343066061622673	0.706194790247099	0.749163879598662	61	80
-1	"61-112"	0.274094326725906	0.281285396721826	1	1	61	112
-1	"61-19"	-0.0223513328776487	-0.0223550561022132	0.55751743564115	0.48936170212766	61	19
-1	"61-108"	-0.0558441558441558	-0.0559023160071456	0.580972780019473	0.540816326530612	61	108
-1	"61-74"	0.313807245386193	0.324762961807802	-0.0186962289993792	-0.0212765957446809	61	74
-1	"61-125"	0.347573479152427	0.36268115507594	0.581908186570794	0.611486486486487	61	125
-1	"61-122"	0.234244702665755	0.238675910828579	0.693888967448014	0.660152931180969	61	122
-1	"61-55"	0.129665071770335	0.130399179283695	0.263707400061966	0.35	61	55
-1	"61-56"	0.106903622693096	0.107313683422682	0.145194681736766	0.107142857142857	61	56
-1	"61-107"	-0.101913875598086	-0.102268931617088	0.580873062871624	0.593564775613887	61	107
-1	"61-102"	0.0819548872180451	0.0821391163883316	0.382910047447307	0.256055363321799	61	102
-1	"61-50"	-0.0232399179767601	-0.0232441032448805	0.491421888639692	0.421276595744681	61	50
-1	"73-36"	0.251742993848257	0.257272872018196	0.225074803456937	0.141052631578947	73	36
-1	"73-81"	-0.0394395078605605	-0.039459976019857	0.295291308343946	0.205128205128205	73	81
-1	"73-111"	0.00929596719070403	0.00929623497494207	0.457750002247038	0.323699421965318	73	111
-1	"73-63"	0.198701298701299	0.201380105298732	0.296033077833721	0.210300429184549	73	63
-1	"73-80"	0.163568010936432	0.165050610914451	0.457750002247038	0.323699421965318	73	80
-1	"73-112"	0.371975393028025	0.390713762118635	0.296033077833721	0.210300429184549	73	112
-1	"73-19"	-0.198564593301435	-0.201237784629899	0.356076849533704	0.251376146788991	73	19
-1	"73-108"	-0.170334928229665	-0.172011579453315	0.346035783554256	0.239130434782609	73	108
-1	"73-74"	-0.052904989747095	-0.0529544320662916	-0.221017528358243	-0.144954128440367	73	74
-1	"73-125"	0.383253588516746	0.403867869538579	0.340539006601959	0.269736842105263	73	125
-1	"73-122"	0.119958988380041	0.120539417800489	0.321637800257273	0.270125223613596	73	122
-1	"73-55"	0.369788106630212	0.388177619324081	0.29597466057008	0.216666666666667	73	55
-1	"73-56"	0.331715652768284	0.344754800970108	0.186659460472922	0.0974576271186441	73	56
-1	"73-107"	0.471155160628845	0.511554057607362	0.502982061340021	0.386712095400341	73	107
-1	"73-102"	0.111414900888585	0.111879373329064	-0.0153917998654464	-0.0194174757281553	73	102
-1	"73-50"	-0.0706083390293917	-0.070726031461488	0.322616297275763	0.207339449541284	73	50
-1	"36-81"	-0.0477785372522215	-0.0478149432299413	0.0780923209702703	0.0512820512820513	36	81
-1	"36-111"	0.0989747095010253	0.0992998076376205	0.267942657259043	0.184971098265896	36	111
-1	"36-63"	-0.103964456596036	-0.104341475020352	0.105293528899919	0.0729613733905579	36	63
-1	"36-80"	-0.00539986329460014	-0.00539991577953214	0.267942657259043	0.184971098265896	36	80
-1	"36-112"	0.298291182501709	0.307642837841325	0.105293528899919	0.0729613733905579	36	112
-1	"36-19"	-0.225017088174983	-0.228934546279958	0.0783943252158083	0.0311926605504587	36	19
-1	"36-108"	-0.0691729323308271	-0.0692835785593224	0.155956467256325	0.152173913043478	36	108
-1	"36-74"	0.0291182501708818	0.0291264838810912	0.111854877473749	0.0752293577981651	36	74
-1	"36-125"	0.0846206425153794	0.0848234944524821	0.305437497950648	0.230263157894737	36	125
-1	"36-122"	0.176076555023923	0.177930802569152	0.263625835451487	0.184257602862254	36	122
-1	"36-55"	0.0652768284347232	0.0653697824556278	0.211989025053918	0.116666666666667	36	55
-1	"36-56"	0.150239234449761	0.151385186051491	0.00110254852422318	0.0211864406779661	36	56
-1	"36-107"	0.587833219412167	0.674348768021612	0.468417236953521	0.345826235093697	36	107
-1	"36-102"	-0.228503075871497	-0.232609505398204	-0.106941679571234	-0.0776699029126214	36	102
-1	"36-50"	-0.0975393028024607	-0.0978504075352418	-0.0102561085562286	-0.0128440366972477	36	50
-1	"81-111"	-0.173889268626111	-0.175674427155463	0.099000769198801	0.0972222222222222	81	111
-1	"81-63"	-0.0222146274777854	-0.0222182827899189	0.126989142035819	0.123711340206186	81	63
-1	"81-80"	-0.101777170198223	-0.102130793376647	0.099000769198801	0.0972222222222222	81	80
-1	"81-112"	-0.127614490772386	-0.128314093096617	0.126989142035819	0.123711340206186	81	112
-1	"81-19"	0.357074504442926	0.373528857322337	0.359592930987925	0.311111111111111	81	19
-1	"81-108"	0.420779220779221	0.448638515480931	0.36699807905646	0.342105263157895	81	108
-1	"81-74"	-0.131510594668489	-0.132276720809431	-0.0254938392760312	0	81	74
-1	"81-125"	-0.127956254272044	-0.128661529931194	0.0657904204989745	0.126984126984127	81	125
-1	"81-122"	-0.00205058099794942	-0.00205058387210734	0.16707472826079	0.199134199134199	81	122
-1	"81-55"	-0.194121667805878	-0.196616704798343	0.0678152207734152	0.0666666666666667	81	55
-1	"81-56"	-0.0797676008202324	-0.0799374332949312	0.0833721151511052	0.0909090909090909	81	56
-1	"81-107"	-0.040123034859877	-0.0401445864759671	0.288059458915247	0.238683127572016	81	107
-1	"81-102"	0.211414900888585	0.214651984563925	0.169492378262859	0.166666666666667	81	102
-1	"81-50"	0.161312371838688	0.16273383848051	0.0874540156162751	0.0888888888888889	81	50
-1	"111-63"	0.183048530416951	0.185135096986088	0.706194790247099	0.749163879598662	111	63
-1	"111-80"	0.0509911141490089	0.0510353771141984	1	1	111	80
-1	"111-112"	0.0221462747778537	0.0221498964457659	0.706194790247099	0.749163879598662	111	112
-1	"111-19"	-0.0597402597402597	-0.0598114812891953	0.498948523099718	0.434285714285714	111	19
-1	"111-108"	-0.139712918660287	-0.14063276744184	0.547842462922139	0.520547945205479	111	108
-1	"111-74"	-0.0722488038277512	-0.0723749092791376	-0.0741453720002413	-0.08	111	74
-1	"111-125"	0.0794941900205058	0.0796622777100064	0.813453746357038	0.796380090497738	111	125
-1	"111-122"	0.141011619958988	0.141957569620122	0.700098165826723	0.67502850627138	111	122
-1	"111-55"	0.218113465481887	0.221674483823713	0.537594825634757	0.533333333333333	111	55
-1	"111-56"	0.0293916609706083	0.0294001288822662	0.103984211049599	0.0343347639484979	111	56
-1	"111-107"	0.0365003417634997	0.0365165642301324	0.788297678480272	0.74460839954597	111	107
-1	"111-102"	-0.0772385509227614	-0.0773926994926746	0.247201574880716	0.158878504672897	111	102
-1	"111-50"	0.0871496924128503	0.0873713393195916	0.498948523099718	0.434285714285714	111	50
-1	"63-80"	0.283253588516746	0.29121594988223	0.706194790247099	0.749163879598662	63	80
-1	"63-112"	0.296719070403281	0.305918066988368	1	1	63	112
-1	"63-19"	0.0173615857826384	0.0173633305015591	0.55751743564115	0.48936170212766	63	19
-1	"63-108"	0.0682843472317157	0.0683907761356753	0.580972780019473	0.540816326530612	63	108
-1	"63-74"	0.0585782638414217	0.0586454041994213	-0.0186962289993792	-0.0212765957446809	63	74
-1	"63-125"	0.158851674641148	0.160208422933958	0.581908186570794	0.611486486486487	63	125
-1	"63-122"	0.209842788790157	0.213006888167776	0.693888967448014	0.660152931180969	63	122
-1	"63-55"	-0.0523581681476418	-0.0524060915040974	0.263707400061966	0.35	63	55
-1	"63-56"	0.062200956937799	0.0622813613208811	0.145194681736766	0.107142857142857	63	56
-1	"63-107"	-0.0267259056732741	-0.0267322716085299	0.580873062871624	0.593564775613887	63	107
-1	"63-102"	0.149077238550923	0.150196567825636	0.382910047447307	0.256055363321799	63	102
-1	"63-50"	-0.00218728639781271	-0.00218728988597714	0.491421888639692	0.421276595744681	63	50
-1	"80-112"	0.215105946684894	0.218518903073248	0.706194790247099	0.749163879598662	80	112
-1	"80-19"	-0.0727272727272727	-0.0728559055906969	0.498948523099718	0.434285714285714	80	19
-1	"80-108"	0.0076555023923445	0.00765565195222409	0.547842462922139	0.520547945205479	80	108
-1	"80-74"	0.0842105263157895	0.084410434787526	-0.0741453720002413	-0.08	80	74
-1	"80-125"	0.21742993848257	0.220956927007486	0.813453746357038	0.796380090497738	80	125
-1	"80-122"	0.0604921394395079	0.0605660881415672	0.700098165826723	0.67502850627138	80	122
-1	"80-55"	-0.0522214627477785	-0.0522690112959135	0.537594825634757	0.533333333333333	80	55
-1	"80-56"	0.136158578263841	0.137009485389786	0.103984211049599	0.0343347639484979	80	56
-1	"80-107"	0.1634996582365	0.16498038000721	0.788297678480272	0.74460839954597	80	107
-1	"80-102"	0.0796308954203691	0.0797998539952431	0.247201574880716	0.158878504672897	80	102
-1	"80-50"	-0.0161995898838004	-0.01620100717534	0.498948523099718	0.434285714285714	80	50
-1	"112-19"	-0.0490088858509911	-0.0490481801666091	0.55751743564115	0.48936170212766	112	19
-1	"112-108"	-0.016473000683527	-0.016474490962633	0.580972780019473	0.540816326530612	112	108
-1	"112-74"	0.142105263157895	0.143073576366849	-0.0186962289993792	-0.0212765957446809	112	74
-1	"112-125"	0.159535201640465	0.160909722688025	0.581908186570794	0.611486486486487	112	125
-1	"112-122"	0.282843472317157	0.290770114953246	0.693888967448014	0.660152931180969	112	122
-1	"112-55"	0.120642515379357	0.121232982281452	0.263707400061966	0.35	112	55
-1	"112-56"	0.196240601503759	0.198819558656371	0.145194681736766	0.107142857142857	112	56
-1	"112-107"	0.309911141490089	0.320447106611009	0.580873062871624	0.593564775613887	112	107
-1	"112-102"	0.0257006151742994	0.025706276021929	0.382910047447307	0.256055363321799	112	102
-1	"112-50"	-0.0343130553656869	-0.0343265314545893	0.491421888639692	0.421276595744681	112	50
-1	"19-108"	0.391524265208476	0.413598992218243	0.597460651453779	0.58	19	108
-1	"19-74"	0.00123034859876965	0.00123034921958676	-0.112728149899502	-0.0890756302521008	19	74
-1	"19-125"	-0.310116199589884	-0.320673968015797	0.4169201696135	0.30625	19	125
-1	"19-122"	0.0138072453861928	0.0138081228911034	0.426993599321413	0.325619834710744	19	122
-1	"19-55"	-0.292002734107997	-0.300754284285582	0.170726502988634	0.116666666666667	19	55
-1	"19-56"	-0.0695146958304853	-0.0696269933947921	0.0828902498814846	0.00454545454545455	19	56
-1	"19-107"	-0.271291866028708	-0.278257796432326	0.435129512926009	0.3088	19	107
-1	"19-102"	0.173342447026658	0.175110610722504	0.356849800264428	0.304	19	102
-1	"19-50"	0.212303485987697	0.215582327545864	0.368327201969654	0.314285714285714	19	50
-1	"108-74"	0.0232399179767601	0.0232441032448805	0.165210132612099	0.1	108	74
-1	"108-125"	-0.124606971975393	-0.125257967480289	0.462742718959599	0.402985074626866	108	125
-1	"108-122"	-0.0886534518113466	-0.0888868085681614	0.472272962568592	0.429133858267717	108	122
-1	"108-55"	-0.290293916609706	-0.29888719823264	0.218033141614047	0.2	108	55
-1	"108-56"	-0.160492139439508	-0.161891806204284	0.0848575478388505	0.010989010989011	108	56
-1	"108-107"	-0.206151742993848	-0.209148930925027	0.479915075670651	0.408396946564886	108	107
-1	"108-102"	-0.0650034176349966	-0.0650952065639551	0.172299163033304	0.10377358490566	108	102
-1	"108-50"	0.233424470266576	0.23780823506129	0.490369770287631	0.5	108	50
