"","RT","label_cond","label","second_stim","first_stim","first_stim_cat","block","third_stim","isRight","subjCode"
"4813",908.47,0.5,"gek","circle_6","circle_6","C",2,"square_4",1,12
"4814",541.705,0.5,"talp","square_6","square_6","S",2,"circle_3",1,12
"4815",666.46,0.5,"gek","circle_5","circle_5","C",2,"square_3",1,12
"4816",542.745,0.5,"talp","circle_3","square_7","S",2,"square_7",1,12
"4817",451.62,0.5,"gek","circle_6","circle_6","C",2,"square_2",1,12
"4818",688.295,0.5,"talp","square_6","square_6","S",2,"circle_5",1,12
"4819",526.025,0.5,"talp","square_6","square_6","S",2,"circle_2",1,12
"4820",1886.59,0.5,"talp","circle_7","square_5","S",2,"square_5",0,12
"4821",543.8,0.5,"gek","square_4","circle_4","C",2,"circle_4",1,12
"4822",488.73,0.5,"gek","square_7","circle_2","C",2,"circle_2",1,12
"4823",556.27,0.5,"talp","circle_7","square_4","S",2,"square_4",1,12
"4824",478.13,0.5,"talp","circle_2","square_2","S",2,"square_2",1,12
"4825",664.725,0.5,"gek","circle_4","circle_4","C",2,"square_2",1,12
"4826",914.285,0.5,"gek","square_4","circle_5","C",2,"circle_5",1,12
"4827",495.41,0.5,"talp","square_2","square_2","S",2,"circle_7",1,12
"4828",687.785,0.5,"talp","square_4","square_4","S",2,"circle_2",1,12
"4829",691.345,0.5,"gek","circle_5","circle_5","C",2,"square_7",1,12
"4830",725.49,0.5,"talp","circle_4","square_5","S",2,"square_5",1,12
"4831",729.955,0.5,"gek","circle_6","circle_6","C",2,"square_6",1,12
"4832",987.845,0.5,"talp","square_4","square_4","S",2,"circle_3",1,12
"4833",754.59,0.5,"talp","circle_3","square_5","S",2,"square_5",1,12
"4834",1105.51,0.5,"gek","square_5","circle_5","C",3,"circle_5",1,12
"4835",782.415,0.5,"talp","circle_4","square_3","S",3,"square_3",0,12
"4836",768.225,0.5,"talp","square_6","square_6","S",3,"circle_2",1,12
"4837",939.565,0.5,"gek","circle_4","circle_4","C",3,"square_4",1,12
"4838",567.73,0.5,"talp","square_6","square_6","S",3,"circle_7",1,12
"4839",664.41,0.5,"talp","square_2","square_2","S",3,"circle_6",1,12
"4840",488.56,0.5,"talp","square_2","square_2","S",3,"circle_7",1,12
"4841",704.94,0.5,"gek","square_5","circle_7","C",3,"circle_7",1,12
"4842",1100.915,0.5,"gek","circle_2","circle_2","C",3,"square_7",1,12
"4843",1267.755,0.5,"gek","square_4","circle_6","C",3,"circle_6",1,12
"4844",703.58,0.5,"gek","square_7","circle_4","C",3,"circle_4",1,12
"4845",645.95,0.5,"gek","square_5","circle_3","C",3,"circle_3",1,12
"4846",615.955,0.5,"gek","circle_3","circle_3","C",3,"square_7",1,12
"4847",505.805,0.5,"talp","circle_5","square_6","S",3,"square_6",1,12
"4848",512.7,0.5,"talp","circle_7","square_4","S",3,"square_4",1,12
"4849",805.59,0.5,"gek","square_4","circle_2","C",3,"circle_2",1,12
"4850",722.24,0.5,"gek","circle_4","circle_4","C",3,"square_2",1,12
"4851",723.12,0.5,"gek","square_3","circle_6","C",3,"circle_6",1,12
"4852",914.945,0.5,"talp","square_3","square_3","S",3,"circle_5",1,12
"4853",632.09,0.5,"gek","circle_3","circle_3","C",3,"square_4",1,12
"4854",740.83,0.5,"gek","square_5","circle_6","C",3,"circle_6",1,12
"4855",548.84,0.5,"talp","square_2","square_2","S",3,"circle_3",1,12
"4856",525.66,0.5,"talp","square_3","square_3","S",3,"circle_7",1,12
"4857",661.83,0.5,"gek","circle_4","circle_4","C",3,"square_6",1,12
"4858",620.38,0.5,"talp","circle_4","square_5","S",3,"square_5",1,12
"4859",524.375,0.5,"talp","circle_5","square_7","S",3,"square_7",1,12
"4860",523.08,0.5,"talp","circle_6","square_6","S",3,"square_6",1,12
"4861",652.905,0.5,"gek","circle_7","circle_7","C",3,"square_7",1,12
"4862",552.15,0.5,"talp","circle_3","square_3","S",3,"square_3",1,12
"4863",607.595,0.5,"gek","square_6","circle_3","C",3,"circle_3",1,12
"4864",1050.85,0.5,"talp","square_2","square_2","S",3,"circle_2",1,12
"4865",970.74,0.5,"talp","square_2","square_2","S",3,"circle_5",1,12
"4866",515.965,0.5,"talp","square_3","square_3","S",3,"circle_2",1,12
"4867",5611.09,-0.5,"noise","circle_2","square_2","S",1,"square_2",0,NA
"4868",1762.715,-0.5,"noise","square_3","circle_5","C",1,"circle_5",1,NA
"4869",945.71,-0.5,"noise","circle_4","square_4","S",1,"square_4",1,NA
"4870",2109.38,-0.5,"noise","circle_5","square_5","S",1,"square_5",1,NA
"4871",2077.72,-0.5,"noise","circle_5","circle_5","C",1,"square_6",1,NA
"4872",771.265,-0.5,"noise","square_7","circle_4","C",1,"circle_4",1,NA
"4873",975.895,-0.5,"noise","square_5","circle_7","C",1,"circle_7",1,NA
"4874",1993.54,-0.5,"noise","circle_7","square_2","S",1,"square_2",1,NA
"4875",795.1,-0.5,"noise","circle_3","circle_3","C",1,"square_3",1,NA
"4876",812.635,-0.5,"noise","circle_2","circle_2","C",1,"square_7",1,NA
"4877",1402.1,-0.5,"noise","circle_3","circle_3","C",1,"square_6",1,NA
"4878",1011.345,-0.5,"noise","circle_4","square_3","S",1,"square_3",1,NA
"4879",1266.415,-0.5,"noise","circle_7","circle_7","C",1,"square_7",1,NA
"4880",4238.045,-0.5,"noise","circle_2","square_3","S",1,"square_3",1,NA
"4881",2220.03,-0.5,"noise","square_6","square_6","S",1,"circle_6",1,NA
"4882",757.095,-0.5,"noise","circle_5","circle_5","C",1,"square_7",1,NA
"4883",2569.29,-0.5,"noise","square_5","square_5","S",1,"circle_2",1,NA
"4884",2521.98,-0.5,"noise","circle_5","square_4","S",1,"square_4",1,NA
"4885",777.52,-0.5,"noise","circle_6","circle_6","C",1,"square_5",1,NA
"4886",762.01,-0.5,"noise","square_6","circle_2","C",1,"circle_2",1,NA
"4887",563.205,-0.5,"noise","square_4","circle_7","C",1,"circle_7",1,NA
"4888",1639.47,-0.5,"noise","circle_5","circle_5","C",1,"square_2",1,NA
"4889",4813.98,-0.5,"noise","square_7","circle_3","C",1,"circle_3",1,NA
"4890",2668.05,-0.5,"noise","circle_4","square_5","S",1,"square_5",1,NA
"4891",2588.88,-0.5,"noise","circle_3","circle_3","C",1,"square_5",0,NA
"4892",1420.105,-0.5,"noise","square_6","square_6","S",1,"circle_7",1,NA
"4893",3738.465,-0.5,"noise","square_3","square_3","S",1,"circle_6",1,NA
"4894",1764.715,-0.5,"noise","circle_4","circle_4","C",1,"square_2",1,NA
"4895",1537.775,-0.5,"noise","circle_4","square_6","S",1,"square_6",1,NA
"4896",1391.425,-0.5,"noise","square_4","square_4","S",1,"circle_2",1,NA
"4897",1206.81,-0.5,"noise","square_4","circle_6","C",1,"circle_6",1,NA
"4898",882.655,-0.5,"noise","square_2","square_2","S",1,"circle_6",1,NA
"4899",788.335,-0.5,"noise","circle_3","circle_3","C",2,"square_2",1,NA
"4900",1310.625,-0.5,"noise","circle_5","square_2","S",2,"square_2",1,NA
"4901",646.48,-0.5,"noise","square_2","circle_6","C",2,"circle_6",1,NA
"4902",2335.8,-0.5,"noise","circle_6","circle_6","C",2,"square_7",1,NA
"4903",937.78,-0.5,"noise","circle_7","circle_7","C",2,"square_2",1,NA
"4904",650.125,-0.5,"noise","square_7","circle_7","C",2,"circle_7",1,NA
"4905",652.145,-0.5,"noise","circle_5","circle_5","C",2,"square_3",1,NA
"4906",967.165,-0.5,"noise","square_6","square_6","S",2,"circle_5",1,NA
"4907",808.47,-0.5,"noise","circle_2","square_2","S",2,"square_2",1,NA
"4908",2080.69,-0.5,"noise","circle_3","circle_3","C",2,"square_4",1,NA
"4909",1031.92,-0.5,"noise","circle_4","square_7","S",2,"square_7",1,NA
"4910",1119.02,-0.5,"noise","circle_4","square_6","S",2,"square_6",0,NA
"4911",774.38,-0.5,"noise","square_7","circle_2","C",2,"circle_2",1,NA
"4912",510.155,-0.5,"noise","square_2","circle_4","C",2,"circle_4",1,NA
"4913",508.985,-0.5,"noise","square_5","square_5","S",2,"circle_5",1,NA
"4914",607.19,-0.5,"noise","square_6","circle_3","C",2,"circle_3",1,NA
"4915",628.18,-0.5,"noise","circle_4","square_4","S",2,"square_4",0,NA
"4916",763.8,-0.5,"noise","circle_4","circle_4","C",2,"square_3",1,NA
"4917",781.8,-0.5,"noise","circle_2","square_6","S",2,"square_6",1,NA
"4918",2078.71,-0.5,"noise","square_3","square_3","S",2,"circle_7",1,NA
"4919",1147.99,-0.5,"noise","square_6","square_6","S",2,"circle_6",1,NA
"4920",601.11,-0.5,"noise","square_3","circle_3","C",2,"circle_3",1,NA
"4921",921.15,-0.5,"noise","square_5","square_5","S",2,"circle_3",1,NA
"4922",793.91,-0.5,"noise","circle_2","square_3","S",2,"square_3",0,NA
"4923",487.06,-0.5,"noise","circle_5","circle_5","C",2,"square_4",1,NA
"4924",1088.785,-0.5,"noise","circle_7","circle_7","C",2,"square_4",1,NA
"4925",3056.555,-0.5,"noise","square_3","circle_6","C",2,"circle_6",0,NA
"4926",789.695,-0.5,"noise","circle_7","square_5","S",2,"square_5",1,NA
"4927",1586.815,-0.5,"noise","circle_5","square_7","S",2,"square_7",1,NA
"4928",2323.64,-0.5,"noise","square_4","square_4","S",2,"circle_2",0,NA
"4929",655.655,-0.5,"noise","square_5","circle_4","C",2,"circle_4",1,NA
"4930",554.73,-0.5,"noise","square_4","circle_6","C",2,"circle_6",1,NA
"4931",840.435,-0.5,"noise","circle_3","square_3","S",3,"square_3",1,NA
"4932",571.545,-0.5,"noise","circle_7","square_4","S",3,"square_4",1,NA
"4933",706.945,-0.5,"noise","circle_7","square_7","S",3,"square_7",1,NA
"4934",953.805,-0.5,"noise","circle_4","circle_4","C",3,"square_4",1,NA
"4935",771.56,-0.5,"noise","square_4","circle_2","C",3,"circle_2",1,NA
"4936",888.39,-0.5,"noise","circle_4","circle_4","C",3,"square_6",1,NA
"4937",583.015,-0.5,"noise","circle_5","square_5","S",3,"square_5",1,NA
"4938",732.21,-0.5,"noise","square_7","circle_5","C",3,"circle_5",0,NA
"4939",815.88,-0.5,"noise","circle_7","circle_7","C",3,"square_5",1,NA
"4940",807.075,-0.5,"noise","square_2","square_2","S",3,"circle_4",1,NA
"4941",788.855,-0.5,"noise","circle_2","circle_2","C",3,"square_2",1,NA
"4942",751.375,-0.5,"noise","circle_7","circle_7","C",3,"square_2",1,NA
"4943",766.6,-0.5,"noise","square_3","circle_5","C",3,"circle_5",1,NA
"4944",778.075,-0.5,"noise","square_3","square_3","S",3,"circle_6",1,NA
"4945",828.38,-0.5,"noise","circle_6","circle_6","C",3,"square_7",1,NA
"4946",854.67,-0.5,"noise","square_5","circle_3","C",3,"circle_3",1,NA
"4947",1688.005,-0.5,"noise","square_2","square_2","S",3,"circle_5",1,NA
"4948",903.43,-0.5,"noise","circle_6","circle_6","C",3,"square_5",1,NA
"4949",740.25,-0.5,"noise","square_2","circle_6","C",3,"circle_6",1,NA
"4950",568.02,-0.5,"noise","square_7","square_7","S",3,"circle_2",1,NA
"4951",689.165,-0.5,"noise","square_5","square_5","S",3,"circle_4",1,NA
"4952",706.54,-0.5,"noise","circle_6","square_6","S",3,"square_6",1,NA
"4953",493.71,-0.5,"noise","circle_3","square_6","S",3,"square_6",1,NA
"4954",750.915,-0.5,"noise","square_7","circle_3","C",3,"circle_3",1,NA
"4955",629.92,-0.5,"noise","circle_5","circle_5","C",3,"square_6",1,NA
"4956",739.27,-0.5,"noise","square_3","square_3","S",3,"circle_7",1,NA
"4957",892.995,-0.5,"noise","circle_2","square_5","S",3,"square_5",1,NA
"4958",415.665,-0.5,"noise","circle_4","square_7","S",3,"square_7",1,NA
"4959",525.475,-0.5,"noise","circle_6","square_4","S",3,"square_4",1,NA
"4960",747.855,-0.5,"noise","circle_2","circle_2","C",3,"square_6",1,NA
"4961",649.445,-0.5,"noise","square_3","circle_4","C",3,"circle_4",1,NA
"4962",857.06,-0.5,"noise","square_4","square_4","S",3,"circle_5",1,NA
"4963",611.315,-0.5,"noise","circle_7","circle_7","C",3,"square_6",1,NA
"4964",675.435,-0.5,"noise","circle_3","square_2","S",3,"square_2",1,NA
"4965",759.9,-0.5,"noise","circle_3","circle_3","C",3,"square_4",1,NA
"4966",980.39,-0.5,"noise","square_7","square_7","S",1,"circle_3",1,95
"4967",790.99,-0.5,"noise","square_6","circle_3","C",1,"circle_3",1,95
"4968",763.795,-0.5,"noise","square_3","circle_6","C",1,"circle_6",1,95
"4969",1363.3,-0.5,"noise","square_5","square_5","S",1,"circle_7",1,95
"4970",893.985,-0.5,"noise","circle_5","square_6","S",1,"square_6",1,95
"4971",958.19,-0.5,"noise","circle_7","square_6","S",1,"square_6",1,95
"4972",790.485,-0.5,"noise","circle_2","circle_2","C",1,"square_4",1,95
"4973",773.595,-0.5,"noise","circle_6","circle_6","C",1,"square_6",1,95
"4974",934.99,-0.5,"noise","circle_5","circle_5","C",1,"square_4",1,95
"4975",654.11,-0.5,"noise","square_2","circle_5","C",1,"circle_5",1,95
"4976",634.165,-0.5,"noise","square_5","square_5","S",1,"circle_4",1,95
"4977",492.18,-0.5,"noise","square_5","square_5","S",1,"circle_5",1,95
"4978",519.41,-0.5,"noise","square_5","square_5","S",1,"circle_2",1,95
"4979",655.3,-0.5,"noise","circle_5","square_7","S",1,"square_7",1,95
"4980",653.835,-0.5,"noise","square_7","circle_7","C",1,"circle_7",1,95
"4981",992.725,-0.5,"noise","circle_4","square_2","S",1,"square_2",1,95
"4982",693.245,-0.5,"noise","square_2","circle_2","C",1,"circle_2",1,95
"4983",879.19,-0.5,"noise","circle_3","circle_3","C",1,"square_3",1,95
"4984",891.115,-0.5,"noise","square_3","square_3","S",1,"circle_2",1,95
"4985",591.885,-0.5,"noise","circle_2","square_6","S",1,"square_6",1,95
"4986",807.875,-0.5,"noise","square_4","square_4","S",1,"circle_6",1,95
"4987",625.955,-0.5,"noise","square_2","circle_3","C",1,"circle_3",1,95
"4988",1142.73,-0.5,"noise","circle_4","circle_4","C",1,"square_4",0,95
"4989",661.98,-0.5,"noise","square_4","square_4","S",1,"circle_3",1,95
"4990",731.275,-0.5,"noise","square_7","circle_4","C",1,"circle_4",1,95
"4991",744.48,-0.5,"noise","square_2","circle_7","C",1,"circle_7",1,95
"4992",582.405,-0.5,"noise","square_5","circle_6","C",1,"circle_6",1,95
"4993",672.615,-0.5,"noise","circle_6","circle_6","C",1,"square_2",1,95
"4994",767.405,-0.5,"noise","circle_4","square_3","S",1,"square_3",1,95
"4995",684.84,-0.5,"noise","circle_6","circle_6","C",1,"square_7",1,95
"4996",652.16,-0.5,"noise","square_3","square_3","S",1,"circle_7",1,95
"4997",706.985,-0.5,"noise","square_7","square_7","S",1,"circle_2",1,95
"4998",597.315,-0.5,"noise","square_6","circle_4","C",1,"circle_4",1,95
"4999",712.095,-0.5,"noise","square_3","circle_5","C",1,"circle_5",1,95
"5000",560.095,-0.5,"noise","square_7","circle_3","C",2,"circle_3",1,95
"5001",649.795,-0.5,"noise","circle_2","circle_2","C",2,"square_7",1,95
"5002",685.85,-0.5,"noise","circle_5","square_3","S",2,"square_3",1,95
"5003",746.105,-0.5,"noise","square_5","square_5","S",2,"circle_2",1,95
"5004",908.525,-0.5,"noise","circle_7","square_6","S",2,"square_6",1,95
"5005",574.27,-0.5,"noise","circle_7","circle_7","C",2,"square_3",1,95
"5006",638.225,-0.5,"noise","square_7","square_7","S",2,"circle_5",1,95
"5007",639.61,-0.5,"noise","square_5","circle_3","C",2,"circle_3",1,95
"5008",602.255,-0.5,"noise","circle_5","square_5","S",2,"square_5",1,95
"5009",777.395,-0.5,"noise","circle_5","circle_5","C",2,"square_4",1,95
"5010",852.76,-0.5,"noise","square_7","square_7","S",2,"circle_7",1,95
"5011",595.11,-0.5,"noise","square_6","circle_2","C",2,"circle_2",1,95
"5012",585.55,-0.5,"noise","square_3","circle_3","C",2,"circle_3",1,95
"5013",524.32,-0.5,"noise","circle_4","square_5","S",2,"square_5",1,95
"5014",740.615,-0.5,"noise","square_7","square_7","S",2,"circle_6",1,95
"5015",828.31,-0.5,"noise","circle_4","circle_4","C",2,"square_3",1,95
"5016",1099.405,-0.5,"noise","circle_5","square_2","S",2,"square_2",1,95
"5017",786.92,-0.5,"noise","square_5","square_5","S",2,"circle_6",1,95
"5018",821.69,-0.5,"noise","circle_7","circle_7","C",2,"square_2",1,95
"5019",657.295,-0.5,"noise","circle_4","square_6","S",2,"square_6",1,95
"5020",595.23,-0.5,"noise","square_2","square_2","S",2,"circle_2",1,95
"5021",691.24,-0.5,"noise","circle_3","square_2","S",2,"square_2",1,95
"5022",693.995,-0.5,"noise","square_2","circle_6","C",2,"circle_6",1,95
"5023",681.225,-0.5,"noise","square_4","circle_2","C",2,"circle_2",1,95
"5024",767.8,-0.5,"noise","circle_4","circle_4","C",2,"square_7",1,95
"5025",661.44,-0.5,"noise","square_2","circle_4","C",2,"circle_4",1,95
"5026",920.41,-0.5,"noise","circle_3","circle_3","C",2,"square_4",1,95
"5027",628.02,-0.5,"noise","square_4","circle_7","C",2,"circle_7",1,95
"5028",766.54,-0.5,"noise","circle_6","circle_6","C",2,"square_6",1,95
"5029",778.765,-0.5,"noise","square_6","circle_3","C",2,"circle_3",1,95
"5030",835.105,-0.5,"noise","square_4","circle_4","C",2,"circle_4",1,95
"5031",588.185,-0.5,"noise","square_6","square_6","S",2,"circle_5",1,95
"5032",701.665,-0.5,"noise","circle_6","square_4","S",2,"square_4",1,95
"5033",716.115,-0.5,"noise","square_3","square_3","S",2,"circle_2",1,95
"5034",564.105,-0.5,"noise","square_5","square_5","S",2,"circle_7",1,95
"5035",722.44,-0.5,"noise","square_3","circle_2","C",3,"circle_2",1,95
"5036",717.57,-0.5,"noise","circle_6","square_6","S",3,"square_6",1,95
"5037",861.32,-0.5,"noise","circle_2","circle_2","C",3,"square_5",1,95
"5038",779.18,-0.5,"noise","circle_5","square_7","S",3,"square_7",1,95
"5039",630.185,-0.5,"noise","square_6","circle_2","C",3,"circle_2",1,95
"5040",687.51,-0.5,"noise","circle_7","square_4","S",3,"square_4",1,95
"5041",657.23,-0.5,"noise","square_2","square_2","S",3,"circle_5",1,95
"5042",763.885,-0.5,"noise","square_3","square_3","S",3,"circle_3",1,95
"5043",610.315,-0.5,"noise","square_2","square_2","S",3,"circle_4",1,95
"5044",766.985,-0.5,"noise","square_6","square_6","S",3,"circle_5",1,95
"5045",768.16,-0.5,"noise","square_6","circle_3","C",3,"circle_3",1,95
"5046",709.625,-0.5,"noise","square_2","circle_2","C",3,"circle_2",1,95
"5047",578.895,-0.5,"noise","square_6","square_6","S",3,"circle_4",1,95
"5048",654.94,-0.5,"noise","square_5","circle_3","C",3,"circle_3",1,95
"5049",640.475,-0.5,"noise","circle_7","square_7","S",3,"square_7",1,95
"5050",628.845,-0.5,"noise","square_3","circle_4","C",3,"circle_4",1,95
"5051",728.22,-0.5,"noise","circle_4","circle_4","C",3,"square_5",1,95
"5052",623.4,-0.5,"noise","square_5","square_5","S",3,"circle_6",1,95
"5053",734.03,-0.5,"noise","circle_2","circle_2","C",3,"square_4",1,95
"5054",637.975,-0.5,"noise","square_4","circle_3","C",3,"circle_3",1,95
"5055",804.045,-0.5,"noise","circle_6","circle_6","C",3,"square_2",1,95
"5056",653.08,-0.5,"noise","square_5","square_5","S",3,"circle_5",1,95
"5057",671.235,-0.5,"noise","circle_4","square_7","S",3,"square_7",1,95
"5058",782.04,-0.5,"noise","circle_7","square_6","S",3,"square_6",1,95
"5059",752.125,-0.5,"noise","circle_5","circle_5","C",3,"square_4",1,95
"5060",868.24,-0.5,"noise","circle_3","square_7","S",3,"square_7",1,95
"5061",794.73,-0.5,"noise","circle_3","circle_3","C",3,"square_2",1,95
"5062",654.7,-0.5,"noise","circle_6","square_7","S",3,"square_7",1,95
"5063",801.08,-0.5,"noise","circle_2","circle_2","C",3,"square_7",1,95
"5064",796.775,-0.5,"noise","square_3","circle_6","C",3,"circle_6",1,95
"5065",926.49,0.5,"gek","square_5","square_5","S",1,"circle_4",0,96
"5066",750.94,0.5,"gek","circle_5","square_4","S",1,"square_4",1,96
"5067",843.75,0.5,"gek","circle_3","square_2","S",1,"square_2",1,96
"5068",805.41,0.5,"gek","circle_4","square_2","S",1,"square_2",1,96
"5069",685.645,0.5,"talp","square_2","circle_7","C",1,"circle_7",1,96
"5070",597.545,0.5,"talp","circle_5","circle_5","C",1,"square_7",1,96
"5071",741.63,0.5,"gek","circle_2","square_4","S",1,"square_4",1,96
"5072",488.1,0.5,"gek","circle_4","square_7","S",1,"square_7",1,96
"5073",602.01,0.5,"talp","square_3","circle_2","C",1,"circle_2",1,96
"5074",620.085,0.5,"talp","circle_7","circle_7","C",1,"square_5",1,96
"5075",630.83,0.5,"gek","circle_5","square_3","S",1,"square_3",1,96
"5076",762.025,0.5,"talp","square_4","circle_3","C",1,"circle_3",1,96
"5077",534.655,0.5,"talp","circle_3","circle_3","C",1,"square_5",1,96
"5078",513.68,0.5,"talp","circle_5","circle_5","C",1,"square_5",1,96
"5079",525.26,0.5,"talp","square_4","circle_4","C",1,"circle_4",1,96
"5080",762.88,0.5,"gek","square_4","square_4","S",1,"circle_7",1,96
"5081",686.985,0.5,"gek","square_3","square_3","S",1,"circle_3",1,96
"5082",623.055,0.5,"talp","circle_2","circle_2","C",1,"square_6",1,96
"5083",569.81,0.5,"talp","square_3","circle_6","C",1,"circle_6",1,96
"5084",769.415,0.5,"talp","circle_3","circle_3","C",1,"square_7",1,96
"5085",517.595,0.5,"talp","square_6","circle_3","C",1,"circle_3",1,96
"5086",602.9,0.5,"talp","circle_6","circle_6","C",1,"square_5",1,96
"5087",513.095,0.5,"talp","circle_2","circle_2","C",1,"square_5",1,96
"5088",660.555,0.5,"gek","square_2","square_2","S",1,"circle_6",1,96
"5089",600.525,0.5,"gek","square_7","square_7","S",1,"circle_2",1,96
"5090",635.02,0.5,"talp","square_7","circle_6","C",1,"circle_6",0,96
"5091",535.57,0.5,"talp","circle_5","circle_5","C",1,"square_2",1,96
"5092",697.725,0.5,"gek","circle_4","square_3","S",1,"square_3",1,96
"5093",521.8,0.5,"gek","square_6","square_6","S",1,"circle_6",1,96
"5094",604.78,0.5,"talp","circle_6","circle_6","C",1,"square_4",1,96
